Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
21.0,12.59,0.9,Yanique THOMPSON,12 MAR 1996,JAM,4,,"National Stadium, Kingston (JAM)",11 MAY 2024,1206.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14469999,toplist
21.0,12.59,-0.5,Rayniah JONES,28 SEP 2001,USA,3,,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1209.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14794344,toplist
23.0,12.6,1.6,Denisha CARTWRIGHT,28 DEC 1999,BAH,1,,"Track & Field Complex, Mankato, MN (USA)",11 MAY 2024,1204.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14797333,toplist
23.0,12.6,0.5,Mariam ABDUL-RASHID,21 SEP 1997,CAN,5sf1,,"Stade de France, Paris (FRA)",09 AUG 2024,1204.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14405301,toplist
25.0,12.61,0.5,Janeek BROWN,14 MAY 1998,JAM,3,,"National Stadium, Kingston (JAM)",30 JUN 2024,1203.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14574691,toplist
26.0,12.63,0.4,Charisma TAYLOR,03 SEP 1999,BAH,3sf2,,"Stade de France, Paris (FRA)",09 AUG 2024,1200.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14630926,toplist
27.0,12.64,-0.5,Jasmine JONES,30 NOV 2001,USA,4,,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1202.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14715835,toplist
28.0,12.65,1.6,Michelle JENNEKE,23 JUN 1993,AUS,6,,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1198.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14365887,toplist
28.0,12.65,1.5,Lotta HARALA,26 MAR 1992,FIN,4h1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1198.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14330904,toplist
30.0,12.66,1.6,Alia ARMSTRONG,28 DEC 2000,USA,1h3,,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1196.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14824306,toplist
30.0,12.66,1.6,Sarah LAVIN,28 MAY 1994,IRL,3,,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1196.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14373496,toplist
30.0,12.66,1.7,Talie BONDS,02 OCT 1998,USA,2h1,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1196.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14697257,toplist
33.0,12.67,1.7,Yoveinny MOTA,20 JUN 2000,VEN,1pr2,,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1195.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14719367,toplist
34.0,12.68,0.7,Demisha ROSWELL,19 JUN 1998,JAM,2,,"Drake Stadium, Des Moines, IA (USA)",27 APR 2024,1193.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14631833,toplist
34.0,12.68,0.3,Reetta HURSKE,15 MAY 1995,FIN,1,,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1193.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14405506,toplist
36.0,12.69,0.5,Megan TAPPER,18 MAR 1994,JAM,4,,"National Stadium, Kingston (JAM)",30 JUN 2024,1192.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14413569,toplist
36.0,12.69,1.2,Mako FUKUBE,28 OCT 1995,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",20 JUL 2024,1192.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14521635,toplist
38.0,12.7,1.4,Alexandra WEBSTER,24 MAR 2002,USA,2h3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1191.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14325720,toplist
38.0,12.7,1.1,Ebony MORRISON,28 DEC 1994,LBR,1,,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1191.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14438640,toplist
38.0,12.7,0.5,Oneka WILSON,09 JUN 2003,JAM,5,,"National Stadium, Kingston (JAM)",30 JUN 2024,1191.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14741658,toplist
38.0,12.7,1.4,Elvira HRABARENKA,09 JAN 1997,BLR,1,,"Olympic Stadium, Cheboksary (RUS)",09 JUL 2024,1191.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14579406,toplist
42.0,12.71,1.8,Leah PHILLIPS,14 AUG 2002,USA,3f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1189.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14773627,toplist
42.0,12.71,-0.4,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1f1,,"Jack Kemp Stadium - Occidental College, Los Angeles, CA (USA)",04 MAY 2024,1191.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14624749,toplist
42.0,12.71,1.3,Michelle ATHERLEY,09 DEC 1995,USA,1ce5,,"Mösle-Stadium, Götzis (AUT)",18 MAY 2024,1189.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14616355,toplist
45.0,12.72,1.1,Aasia LAURENCIN,01 SEP 2002,USA,2,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1188.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14776808,toplist
45.0,12.72,1.7,Emelia CHATFIELD,23 NOV 2001,USA,2pr2,,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1188.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14787446,toplist
47.0,12.73,1.0,Amoi BROWN,11 JAN 1999,JAM,3,,"National Stadium, Kingston (JAM)",01 JUN 2024,1187.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14576628,toplist
48.0,12.74,0.2,Yanni WU,28 JUL 1997,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",30 JUN 2024,1185.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14585472,toplist
49.0,12.77,1.8,Shani'a BELLAMY,02 FEB 2002,USA,4f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1181.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14892053,toplist
49.0,12.77,0.8,Jalaysiya SMITH,11 JUN 2003,USA,3sf1,,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1181.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14807490,toplist
49.0,12.77,0.2,Destiny HUVEN,10 MAR 2001,USA,4h4,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1181.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14808422,toplist
52.0,12.78,1.3,Jyothi YARRAJI,28 AUG 1999,IND,1,,"Harjun stadion, Jyväskylä (FIN)",22 MAY 2024,1180.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14734731,toplist
52.0,12.78,0.3,Liz CLAY,09 MAY 1995,AUS,4,,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1180.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14455195,toplist
54.0,12.81,1.8,Aaliyah MCCORMICK,17 SEP 2004,USA,2f2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1176.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14858877,toplist
55.0,12.82,0.9,Laeticia BAPTÉ,08 FEB 1999,FRA,6,,"National Stadium, Kingston (JAM)",11 MAY 2024,1174.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14639107,toplist
55.0,12.82,1.9,Andrea Carolina VARGAS,28 MAY 1996,CRC,1,,"Estadio Jorge Magico Gonzalez, San Salvador (ESA)",28 JUN 2024,1174.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14532764,toplist
57.0,12.83,1.2,Crystal MORRISON,06 FEB 2002,JAM,1,,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1173.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14686392,toplist
57.0,12.83,0.5,Michelle HARRISON,06 DEC 1992,CAN,2,,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1173.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14360708,toplist
57.0,12.83,0.1,Viktória FORSTER,08 APR 2002,SVK,3sf3,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1173.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14786982,toplist
57.0,12.83,1.9,Yumi TANAKA,15 DEC 1998,JPN,2f2,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",23 SEP 2024,1173.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14712879,toplist
61.0,12.84,0.1,Klaudia WOJTUNIK,15 MAY 1999,POL,3sf1,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1171.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14606524,toplist
61.0,12.84,1.6,Saara KESKITALO,03 JUL 2000,FIN,2,,"Keskusurheilukenttä, Joensuu (FIN)",20 JUL 2024,1171.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14657646,toplist
63.0,12.85,2.0,Paula SALMON,13 MAY 1999,USA,2,,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1170.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14655772,toplist
63.0,12.85,1.9,Micaela Rosa DE MELLO,07 MAR 2000,BRA,1pr1,,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1170.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14720717,toplist
63.0,12.85,1.5,Sidonie FIADANANTSOA,30 APR 1999,MAD,7h1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1170.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14916221,toplist
63.0,12.85,0.9,Kerrica HILL,06 MAR 2005,JAM,2h3,,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1170.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14824259,toplist
67.0,12.87,1.3,Kaylah ROBINSON,27 JUN 1999,USA,2f2,,"Mike A. Myers Stadium, Austin, TX (USA)",30 MAR 2024,1167.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14636955,toplist
67.0,12.87,0.6,Anne ZAGRÉ,13 MAR 1990,BEL,1,,"Atletiekarena Gaston Roelants, Kessel-Lo (BEL)",12 MAY 2024,1167.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14270082,toplist
67.0,12.87,1.3,Beatričė JUŠKEVIČIŪTĖ,10 JAN 2000,LTU,2ce5,,"Mösle-Stadium, Götzis (AUT)",18 MAY 2024,1167.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14632718,toplist
67.0,12.87,0.4,Karin STRAMETZ,18 APR 1998,AUT,4sf2,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1167.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14505427,toplist
67.0,12.87,1.6,Britany ANDERSON,03 JAN 2001,JAM,6,,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1167.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14630593,toplist
67.0,12.87,0.4,Giada CARMASSI,15 MAY 1994,ITA,1,,"Centro Sportivo A. Montagna, La Spezia (ITA)",29 JUN 2024,1167.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14435687,toplist
67.0,12.87,-0.1,Annik KÄLIN,27 APR 2000,SUI,1ce3,,"Stade de France, Paris (FRA)",08 AUG 2024,1167.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14680605,toplist
67.0,12.87,0.1,Maayke TJIN-A-LIM,10 JAN 1998,NED,2rr1,,"Stade de France, Paris (FRA)",08 AUG 2024,1167.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14536047,toplist
75.0,12.88,0.8,Paige MAGEE,30 JUL 2002,USA,6sf1,,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1166.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14845535,toplist
75.0,12.88,1.4,Viktoriya POGREBNYAK,07 OCT 1995,RUS,2,,"Olympic Stadium, Cheboksary (RUS)",09 JUL 2024,1166.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14575783,toplist
77.0,12.89,0.9,Rushelle BURTON,04 DEC 1997,JAM,7,,"National Stadium, Kingston (JAM)",11 MAY 2024,1165.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14540080,toplist
77.0,12.89,0.4,Lovise Skarbøvik ANDRESEN,17 JAN 2004,NOR,5sf2,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1165.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14829724,toplist
77.0,12.89,-0.2,Sacha ALESSANDRINI,07 JUN 1999,FRA,1h1,,"Stade des Maradas, Cergy-Pontoise (FRA)",09 JUN 2024,1166.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14576456,toplist
77.0,12.89,0.6,Ricarda LOBE,13 APR 1994,GER,1,,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1165.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14360690,toplist
77.0,12.89,0.8,Rosina SCHNEIDER,18 AUG 2004,GER,1f2,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1165.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14909224,toplist
82.0,12.9,0.7,Marika MAJEWSKA,05 MAY 2002,POL,1h2,,"Stadion im.Lubuskich Olimpijczyków, Gorzów Wielkopolski (POL)",24 MAY 2024,1163.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14801346,toplist
82.0,12.9,0.7,Celeste MUCCI,11 AUG 1999,AUS,2,,"Swangard Stadium, Burnaby (CAN)",15 JUN 2024,1163.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14555113,toplist
82.0,12.9,1.7,Tia JONES,08 SEP 2000,USA,4h1,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1163.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14563262,toplist
85.0,12.91,1.6,Paola VAZQUEZ,28 NOV 1998,PUR,1,,"Estadio Luguelín Santos, Bayaguana (DOM)",20 APR 2024,1162.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14650196,toplist
85.0,12.91,1.2,Martha ARAUJO,12 MAY 1996,COL,1ce,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",11 MAY 2024,1162.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14587338,toplist
85.0,12.91,-0.2,Asuka TERADA,14 JAN 1990,JPN,3,,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1163.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14288172,toplist
88.0,12.92,1.2,Evonne BRITTON,28 JUL 1991,GHA,3h1,,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1161.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14306456,toplist
88.0,12.92,-0.2,Laura VALETTE,16 FEB 1997,FRA,2h1,,"Stade des Maradas, Cergy-Pontoise (FRA)",09 JUN 2024,1162.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14501335,toplist
88.0,12.92,1.4,Sviatlana PARAKHONKA,12 JUN 1997,BLR,3,,"Olympic Stadium, Cheboksary (RUS)",09 JUL 2024,1161.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14579408,toplist
91.0,12.93,1.6,Rosealee COOPER,04 NOV 2000,JAM,3h3,,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1159.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14630580,toplist
91.0,12.93,1.5,Marissa SIMPSON,14 OCT 2002,JAM,1pr3,,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1159.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14777619,toplist
91.0,12.93,0.0,Mette GRAVERSGAARD,05 OCT 1995,DEN,1,,"Hvidovre Stadion, Hvidovre (DEN)",29 JUN 2024,1159.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14459996,toplist
91.0,12.93,1.4,Elena CARRARO,03 JAN 2001,ITA,1h2,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1159.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14775971,toplist
91.0,12.93,1.2,Marlene MEIER,07 MAR 2002,GER,3,,"Olympiastadion, Berlin (GER)",01 SEP 2024,1159.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14778624,toplist
96.0,12.94,1.1,Jaiya COVINGTON,09 AUG 2003,USA,1h1,,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1158.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14886574,toplist
96.0,12.94,1.3,Lucheyona WEAVER,2003,USA,2pr5,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1158.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14807057,toplist
96.0,12.94,0.1,Klaudia SICIARZ,15 MAR 1998,POL,2h1,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1158.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14484568,toplist
96.0,12.94,1.6,Pauline LETT,08 OCT 1991,FRA,1,,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1158.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14360282,toplist
96.0,12.94,0.0,Yuki OMATSU,15 MAY 1996,JPN,1f1,,"Hoshigadai Stadium, Tajimi (JPN)",05 OCT 2024,1158.0,women_100h,2024,https://worldathletics.org/athletes/athlete=14809498,toplist
1.0,12.17,2.0,Masai RUSSELL,17 JUN 2000,USA,1,,"Ansin Sports Complex, Miramar, FL (USA)",02 MAY 2025,1265.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14659011,toplist
2.0,12.19,2.0,Tia JONES,08 SEP 2000,USA,2,,"Ansin Sports Complex, Miramar, FL (USA)",02 MAY 2025,1262.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14563262,toplist
3.0,12.21,0.7,Grace STARK,06 MAY 2001,USA,1,,"Stade Charléty, Paris (FRA)",20 JUN 2025,1259.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14716925,toplist
4.0,12.24,0.7,Tobi AMUSAN,23 APR 1997,NGR,2,,"Stade Charléty, Paris (FRA)",20 JUN 2025,1255.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14579526,toplist
4.0,12.24,1.4,Tonea MARSHALL,17 OCT 1998,USA,2,,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1255.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14564128,toplist
4.0,12.24,-0.1,Ditaji KAMBUNDJI,20 MAY 2002,SUI,1,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1255.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14739461,toplist
7.0,12.28,1.1,Nadine VISSER,09 FEB 1995,NED,1h2,,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1249.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14451249,toplist
8.0,12.3,0.7,Ackera NUGENT,29 APR 2002,JAM,3,,"Stade Charléty, Paris (FRA)",20 JUN 2025,1246.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14685249,toplist
9.0,12.31,1.4,Danielle WILLIAMS,14 SEP 1992,JAM,4,,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1245.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14450995,toplist
10.0,12.32,1.9,Alaysha JOHNSON,20 JUL 1996,USA,1f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2025,1244.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14486620,toplist
10.0,12.32,1.4,Alia ARMSTRONG,28 DEC 2000,USA,5,,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1244.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14824306,toplist
12.0,12.34,0.1,Megan TAPPER,18 MAR 1994,JAM,1,,"National Stadium, Kingston (JAM)",29 JUN 2025,1241.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14413569,toplist
13.0,12.37,0.7,Kendra HARRISON,18 SEP 1992,USA,4,,"Hayward Field, Eugene, OR (USA)",02 AUG 2025,1237.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14425415,toplist
14.0,12.49,-0.1,Pia SKRZYSZOWSKA,20 APR 2001,POL,5,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1220.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14736349,toplist
14.0,12.49,-0.1,Devynne CHARLTON,26 NOV 1995,BAH,6,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1220.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14414505,toplist
16.0,12.54,0.7,Christina CLEMONS,29 MAY 1990,USA,2f1,,"Horizon HS, Winter Garden, FL (USA)",14 JUN 2025,1213.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14363368,toplist
16.0,12.54,0.1,Kerrica HILL,06 MAR 2005,JAM,2f1,,"Stadion Allmend, Luzern (SUI)",15 JUL 2025,1213.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14824259,toplist
18.0,12.55,1.9,Destiny HUVEN,10 MAR 2001,USA,2f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2025,1211.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14808422,toplist
19.0,12.6,1.0,Marione FOURIE,30 APR 2002,RSA,2,,"FBK Stadium, Hengelo (NED)",09 JUN 2025,1204.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14838617,toplist
20.0,12.62,1.6,Habiba HARRIS,26 SEP 2005,JAM,1h1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",16 MAY 2025,1202.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14878226,toplist
21.0,12.63,1.4,Viktória FORSTER,08 APR 2002,SVK,1,,"Štadión SNP, Banská Bystrica (SVK)",08 AUG 2025,1200.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14786982,toplist
22.0,12.67,0.1,Amoi BROWN,11 JAN 1999,JAM,3,,"National Stadium, Kingston (JAM)",29 JUN 2025,1195.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14576628,toplist
22.0,12.67,1.6,Lotta HARALA,26 MAR 1992,FIN,1,,"Leppävaaran Stadion, Espoo (FIN)",01 AUG 2025,1195.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14330904,toplist
24.0,12.68,1.7,Maayke TJIN-A-LIM,10 JAN 1998,NED,1,,"FBK Stadium, Hengelo (NED)",03 AUG 2025,1193.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14536047,toplist
25.0,12.69,1.4,Giada CARMASSI,15 MAY 1994,ITA,6,,"Olympiastadion, Stockholm (SWE)",15 JUN 2025,1192.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14435687,toplist
25.0,12.69,2.0,Aasia LAURENCIN,01 SEP 2002,LCA,1,,"Alumni Field, Windsor (CAN)",15 JUN 2025,1192.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14776808,toplist
27.0,12.7,-1.4,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,3,,"National Stadium, Kingston (JAM)",05 APR 2025,1199.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14494234,toplist
27.0,12.7,-0.4,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,5,,"Franklin Field, Philadelphia, PA (USA)",31 MAY 2025,1193.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14624749,toplist
27.0,12.7,1.2,Maribel Vanessa CAICEDO,01 APR 1998,ECU,2,,"Ray Conn Sports Complex, Cleveland, TN (USA)",31 MAY 2025,1191.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14621562,toplist
27.0,12.7,1.7,Sacha ALESSANDRINI,07 JUN 1999,FRA,1,,"Pista Atletica, Sestriere (ITA)",10 AUG 2025,1191.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14576456,toplist
31.0,12.71,1.9,Greisys ROBLE,18 JAN 2000,CUB,1,,"Estadio Panamericano, La Habana (CUB)",05 JUN 2025,1189.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14663432,toplist
31.0,12.71,1.5,Yanla NDJIP-NYEMECK,12 JUL 2002,BEL,1sf1,,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1189.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14763345,toplist
31.0,12.71,0.0,Alexandra WEBSTER,24 MAR 2002,USA,3,,"Centro Gabre Gabric, Brescia (ITA)",15 JUL 2025,1189.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14325720,toplist
31.0,12.71,0.7,Hitomi NAKAJIMA,13 JUL 1995,JPN,1,,"Ratinan Stadion, Tampere (FIN)",23 JUL 2025,1189.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14444487,toplist
35.0,12.73,1.6,Nooralotta NEZIRI,09 NOV 1992,FIN,2,,"Leppävaaran Stadion, Espoo (FIN)",01 AUG 2025,1187.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14259193,toplist
35.0,12.73,1.4,Mako FUKUBE,28 OCT 1995,JPN,1,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1187.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14521635,toplist
37.0,12.74,1.3,Aaliyah MCCORMICK,17 SEP 2004,USA,1h1,,"Cushing Stadium, College Station, TX (USA)",31 MAY 2025,1185.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14858877,toplist
38.0,12.75,1.1,Luca KOZÁK,01 JUN 1996,HUN,1,,"Nemzeti Atlétikai Központ, Budapest (HUN)",03 AUG 2025,1184.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14397893,toplist
39.0,12.76,1.4,Sarah LAVIN,28 MAY 1994,IRL,3,,"Mestský Stadion, Ostrava (CZE)",24 JUN 2025,1182.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14373496,toplist
39.0,12.76,0.1,Yanique THOMPSON,12 MAR 1996,JAM,5,,"National Stadium, Kingston (JAM)",29 JUN 2025,1182.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14469999,toplist
41.0,12.77,-0.8,Tatiana AHOLOU,26 NOV 2000,CAN,1,,"Foote Field, Edmonton (CAN)",13 JUL 2025,1185.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14662505,toplist
41.0,12.77,1.1,Anna TÓTH,20 NOV 2003,HUN,2,,"Nemzeti Atlétikai Központ, Budapest (HUN)",03 AUG 2025,1181.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14701207,toplist
41.0,12.77,1.6,Marcia SEY,07 NOV 2001,GBR,1h1,,"Putbosstadion, Oordegem (BEL)",09 AUG 2025,1181.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14678204,toplist
41.0,12.77,-0.1,Chisato KIYOYAMA,24 JUL 1991,JPN,1f2,,"International Stadium, Yokohama (JPN)",20 AUG 2025,1181.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14334529,toplist
45.0,12.79,2.0,Charisma TAYLOR,03 SEP 1999,BAH,2,,"Alumni Field, Windsor (CAN)",15 JUN 2025,1178.0,women_100h,2025,https://worldathletics.org/athletes/athlete=14630926,toplist
