Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
71.0,19.98,,Zach LANDA,,USA,4q1,,"Hornet Stadium - Sac St., Sacramento, CA (USA)",24 MAY 2023,1120.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14924403,toplist
71.0,19.98,,Jeff DUENSING,,USA,8,,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023,1120.0,men_SP,2023,https://worldathletics.org/athletes/united-states/jeff-duensing-014962945,toplist
71.0,19.98,,Odysseas MOUZENIDIS,30 JUN 1999,GRE,1,,"Panthessaliko Stadium, Volos (GRE)",08 JUL 2023,1120.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14655310,toplist
71.0,19.98,,Mehdi SABERI,10 MAR 1991,IRI,2,,"Supachalasai National Stadium, Bangkok (THA)",14 JUL 2023,1120.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14383834,toplist
75.0,19.97,,Yang LIU,29 OCT 1986,CHN,3,,"HOC Stadium, Hangzhou (CHN)",01 OCT 2023,1119.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14941401,toplist
76.0,19.9,,Patrick LARRISON,22 DEC 1999,USA,9,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1115.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14759537,toplist
77.0,19.89,,Dylan TARGGART,22 MAR 2002,USA,2,,"Percy Beard Track, Gainesville, FL (USA)",14 APR 2023,1114.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14937682,toplist
78.0,19.87,,Ivan IVANOV,03 JAN 1992,KAZ,3,,"Supachalasai National Stadium, Bangkok (THA)",14 JUL 2023,1113.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14375337,toplist
79.0,19.85,,Myles KERNER,06 AUG 2000,USA,1,,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",29 APR 2023,1112.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14923191,toplist
80.0,19.83,,Lucciano PIZARRO,04 JAN 2001,USA,4,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",13 MAY 2023,1111.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14914456,toplist
80.0,19.83,,Zizhong TIAN,15 DEC 1992,CHN,1,,"CVEATC, Chula Vista, CA (USA)",28 MAY 2023,1111.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14420726,toplist
82.0,19.82,,José Angel PINEDO,30 JUL 1990,ESP,2,,"Pistas Expourense, Ourense (ESP) (i)",11 FEB 2023,1110.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14373838,toplist
82.0,19.82,,Jakub SZYSZKOWSKI,21 AUG 1991,POL,6,,"Stadion Śląski, Chorzów (POL)",04 JUN 2023,1110.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14374534,toplist
82.0,19.82,,Mark BUJNOWSKI,01 APR 1998,CAN,1,,"Alumni Field, Windsor (CAN)",24 JUN 2023,1110.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14663719,toplist
85.0,19.81,,Youssef KOUDSSI,17 JAN 2001,CAN,6q1,,"Hornet Stadium - Sac St., Sacramento, CA (USA)",24 MAY 2023,1110.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14924398,toplist
86.0,19.8,,Kevin SHUBERT,10 JAN 2001,USA,6,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",13 MAY 2023,1109.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14924382,toplist
86.0,19.8,,Tizian LAURIA,24 MAR 2003,GER,1,,"Leppävaaran Stadion, Espoo (FIN)",15 JUL 2023,1109.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14839534,toplist
88.0,19.79,,Isaiah SCHAFER,,USA,1,,"Mike A. Myers Stadium, Austin, TX (USA)",04 MAR 2023,1108.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14882564,toplist
89.0,19.77,,Jian CHEN,20 APR 1991,CHN,2,,"Olympic Center, Shenyang (CHN)",29 JUN 2023,1107.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14430018,toplist
90.0,19.75,,Lorenzo DEL GATTO,08 JUL 1994,ITA,3,,"Stadio M.S. Cozzoli, Molfetta (ITA)",30 JUL 2023,1106.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14417463,toplist
91.0,19.74,,Diego TREVINO,,USA,1,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",29 APR 2023,1105.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14924386,toplist
92.0,19.73,,Ignacio CARBALLO,12 AUG 1994,ARG,3,,"COTP Stadium, São Paulo (BRA)",10 MAY 2023,1105.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14705096,toplist
93.0,19.68,,O'Dayne RICHARDS,14 DEC 1988,JAM,1,,"GC Foster College, Spanish Town (JAM)",11 MAR 2023,1102.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14329696,toplist
93.0,19.68,,Ihor MUSIYENKO,22 AUG 1993,UKR,2f2,,"Centro Nacional de Lançamentos, Leiria (POR)",12 MAR 2023,1102.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14571930,toplist
95.0,19.66,,Artem LEVCHENKO,03 SEP 1999,UKR,1,,"KMSHVSM Arena, Kyiv (UKR) (i)",28 JAN 2023,1101.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14733830,toplist
96.0,19.65,,Silas RISTL,01 APR 1995,GER,3,,"Auestadion, Kassel (GER)",08 JUL 2023,1100.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14467485,toplist
97.0,19.62,,Yousef Mahmod Ali BAKHIT AHMAD,23 JUL 2004,EGY,1,,"Aspire Academy Warm Up Track, Doha (QAT)",29 NOV 2023,1098.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14977065,toplist
98.0,19.59,,Ralph CASPER,,USA,2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",11 MAR 2023,1096.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14824611,toplist
99.0,19.58,,Yegor LARIN,03 MAR 2006,RUS,1,,"Znamenskikh Arena, Moskva (RUS) (i)",25 FEB 2023,1096.0,men_SP,2023,https://worldathletics.org/athletes/russia/yegor-larin-14966044,toplist
100.0,19.57,,Courtney LAWRENCE,22 SEP 1999,JAM,5q1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",24 MAY 2023,1095.0,men_SP,2023,https://worldathletics.org/athletes/athlete=14738825,toplist
1.0,23.13,,Joe KOVACS,28 JUN 1989,USA,1,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1308.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14243308,toplist
2.0,22.98,,Leonardo FABBRI,15 APR 1997,ITA,1,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1299.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14567432,toplist
3.0,22.93,,Ryan CROUSER,18 DEC 1992,USA,1,,"Fountains, Zagreb (CRO)",07 SEP 2024,1296.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14369211,toplist
4.0,22.59,,Payton OTTERDAHL,02 APR 1996,USA,1,,"Drake Stadium, Des Moines, IA (USA) (i)",24 APR 2024,1276.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14674710,toplist
5.0,22.31,,Rajindra CAMPBELL,29 FEB 1996,JAM,3,,"Fountains, Zagreb (CRO)",07 SEP 2024,1259.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14687604,toplist
6.0,22.25,,Jordan GEIST,21 JUL 1998,USA,1,,"Morton Stadium, Santry, Dublin (IRL)",12 JUL 2024,1255.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14713125,toplist
7.0,22.16,,Tom WALSH,01 MAR 1992,NZL,2,,"Arena Stade Couvert, Liévin (FRA) (i)",10 FEB 2024,1250.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14413007,toplist
8.0,21.93,,Zane WEIR,07 SEP 1995,ITA,2,,"Campo Comunale, Modena (ITA)",01 MAY 2024,1236.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14544053,toplist
9.0,21.91,,Chukwuebuka ENEKWECHI,28 JAN 1993,NGR,3,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1235.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14463876,toplist
10.0,21.81,,Roger STEEN,17 MAY 1992,USA,1,,"Stadio Quercia, Rovereto (ITA)",03 SEP 2024,1229.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14515622,toplist
11.0,21.8,,Mohammed Daoud B TOLU,30 MAR 2001,KSA,1,,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1228.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14902548,toplist
12.0,21.77,,Josh AWOTUNDE,12 JUN 1995,USA,5,,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1227.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14522818,toplist
13.0,21.71,,Bob BERTEMES,24 MAY 1993,LUX,1,,"Coque Sport Center, Luxembourg (LUX) (i)",21 JAN 2024,1223.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14558608,toplist
13.0,21.71,,Filip MIHALJEVIĆ,31 JUL 1994,CRO,1,,"Športni park, Slovenska Bistrica (SLO)",18 MAY 2024,1223.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14523988,toplist
15.0,21.69,,Jacko GILL,20 DEC 1994,NZL,5,,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1222.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14382701,toplist
16.0,21.68,,Uziel MUÑOZ,08 SEP 1995,MEX,3,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",04 MAY 2024,1221.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14593049,toplist
17.0,21.65,,Aleh TAMASHEVICH,31 MAY 2000,BLR,1,,"Znamenskikh Arena, Moskva (RUS) (i)",03 MAR 2024,1219.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14793729,toplist
18.0,21.61,,Tomáš STANĚK,13 JUN 1991,CZE,2q1,,"Stade de France, Paris (FRA)",02 AUG 2024,1217.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14379859,toplist
19.0,21.52,,Darlan ROMANI,09 APR 1991,BRA,1,,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",28 JUN 2024,1212.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14377465,toplist
20.0,21.5,,Nick PONZIO,04 JAN 1995,ITA,1,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 AUG 2024,1211.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14521979,toplist
21.0,21.42,,Mesud PEZER,27 AUG 1994,BIH,2,,"Atletska dvorana, Beograd (SRB) (i)",13 FEB 2024,1206.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14409892,toplist
22.0,21.35,,Adrian PIPERI,20 JAN 1999,USA,5,,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1202.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14713124,toplist
23.0,21.31,,Scott LINCOLN,07 MAY 1993,GBR,4,,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1199.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14443881,toplist
24.0,21.26,,Kyle BLIGNAUT,09 NOV 1999,RSA,3,,"Campo Comunale, Modena (ITA)",01 MAY 2024,1196.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14694594,toplist
25.0,21.13,,Nikolas CURTISS,25 AUG 1997,USA,1,,"Garage Strength, Fleetwood, PA (USA)",11 MAY 2024,1188.0,men_SP,2024,https://worldathletics.org/athletes/united-states/nikolas-curtiss-14719147,toplist
26.0,21.08,,T'Mond JOHNSON,29 JUL 1997,USA,1,,"Garage Strength, Fleetwood, PA (USA)",16 AUG 2024,1185.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14716314,toplist
27.0,21.05,,Tarik O'HAGAN,25 NOV 2003,USA,1,,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1184.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14994630,toplist
27.0,21.05,,Marcus THOMSEN,07 JAN 1998,NOR,1f1,,"Sollentunavallen, Sollentuna (SWE)",04 MAY 2024,1184.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14593954,toplist
29.0,21.01,,Welington MORAIS,06 SEP 1996,BRA,1,,"Cef N°3 Hugo Mario La Nasa, Concepción del Uruguay (ARG)",06 APR 2024,1181.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14543298,toplist
29.0,21.01,,Andrei Rares TOADER,26 MAY 1997,ROU,1,,"Mestský Stadion Sletište, Kladno (CZE)",22 MAY 2024,1181.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14516137,toplist
31.0,20.98,,Riccardo FERRARA,22 JAN 2001,ITA,3,,"Stadio Comunale, Pergine Valsugana (ITA)",06 JUL 2024,1179.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14794998,toplist
32.0,20.94,,Michał HARATYK,10 APR 1992,POL,3,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1177.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14471190,toplist
33.0,20.93,,Eric FAVORS,16 NOV 1996,IRL,1,,"Garage Strength, Fleetwood, PA (USA)",27 APR 2024,1176.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14655006,toplist
34.0,20.91,,Mohamed KHALIFA,30 AUG 1996,EGY,1,,"Atletická hala - stadion Střelnice, Jablonec nad Nisou (CZE) (i)",20 JAN 2024,1175.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14579484,toplist
35.0,20.87,,Armin SINANČEVIĆ,14 AUG 1996,SRB,1,,"Atletski Stadion, Kraljevo (SRB)",29 JUN 2024,1173.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14709517,toplist
36.0,20.86,,Mostafa Amr HASSAN,16 DEC 1995,EGY,3f1,,"Werferzentrum Brandberge, Halle (GER)",25 MAY 2024,1172.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14643432,toplist
37.0,20.81,,Tsanko ARNAUDOV,14 MAR 1992,POR,1,,"Estádio 1o de Maio, Braga (POR)",22 JUN 2024,1169.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14428121,toplist
38.0,20.78,,Francisco BELO,27 MAR 1991,POR,1,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1167.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14380784,toplist
39.0,20.71,,Maksim AFONIN,06 JAN 1992,RUS,1,,"Slava Metreveli Stadium, Sochi (RUS)",22 MAY 2024,1163.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14376014,toplist
40.0,20.62,,Roman KOKOSHKO,16 AUG 1996,UKR,1,,"Sollentunavallen, Sollentuna (SWE)",16 JUN 2024,1158.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14685394,toplist
41.0,20.57,,Wictor PETERSSON,01 MAY 1998,SWE,1q2,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1155.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14481190,toplist
42.0,20.48,,Roje STONA,26 FEB 1999,JAM,2,,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1150.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14744385,toplist
43.0,20.45,,Alexander KOLESNIKOFF,30 SEP 2000,AUS,1,,"The Track at New Balance, Boston, MA (USA) (i)",20 JAN 2024,1148.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14674731,toplist
43.0,20.45,,Dylan TARGGART,22 MAR 2002,USA,1,,"Percy Beard Track, Gainesville, FL (USA)",12 APR 2024,1148.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14937682,toplist
45.0,20.44,,Konrad BUKOWIECKI,17 MAR 1997,POL,2,,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1147.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14500229,toplist
45.0,20.44,,Jesper ARBINGE,27 MAR 1997,SWE,1,,"Gröna Dalens IP, Bålsta (SWE)",25 MAY 2024,1147.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14572099,toplist
47.0,20.43,,Daniel MCARTHUR,17 MAR 1998,USA,2,,"Iron Wood Throwers Center, Rathdrum, ID (USA)",30 MAY 2024,1147.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14780467,toplist
48.0,20.41,,Asmir KOLAŠINAC,15 OCT 1984,SRB,1,,"Atletska dvorana, Beograd (SRB) (i)",17 FEB 2024,1145.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14225338,toplist
48.0,20.41,,Christopher LICATA,13 JUL 1999,USA,2,,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1145.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14873944,toplist
50.0,20.38,,Tajinderpal Singh TOOR,13 NOV 1994,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",14 MAY 2024,1144.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14624702,toplist
50.0,20.38,,Jason SWARENS,31 MAY 2002,USA,2,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1144.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14938350,toplist
52.0,20.34,,Giorgi MUJARIDZE,22 MAR 1998,GEO,3,,"Dubai Police Club Stadium, Dubai (UAE)",03 MAY 2024,1141.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14595829,toplist
53.0,20.33,,Nazareno SASIA,05 JAN 2001,ARG,4,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1141.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14763847,toplist
54.0,20.29,,Djimon GUMBS,13 SEP 2000,IVB,1f1,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",27 APR 2024,1138.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14744900,toplist
55.0,20.25,,Silas RISTL,01 APR 1995,GER,4f1,,"Werferzentrum Brandberge, Halle (GER)",25 MAY 2024,1136.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14467485,toplist
56.0,20.14,,Burger LAMBRECHTS JR.,06 AUG 1998,RSA,1,,"Complexe Sportif D'olembe, Yaoundé (CMR)",06 APR 2024,1129.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14639203,toplist
57.0,20.1,,Abdelrahman MAHMOUD,01 JAN 2001,BRN,1,,"Zeytinköy Atletizm Pisti, Antalya (TUR)",06 APR 2024,1127.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14847215,toplist
57.0,20.1,,Franck ELEMBA,21 JUL 1990,FRA,1,,"Stade Bachelard, Grenoble (FRA)",29 MAY 2024,1127.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14381771,toplist
59.0,20.07,,Nick PALMER,12 JUN 2000,NZL,1,,"Nga Puna Wai Sports Hub, Christchurch (NZL)",24 FEB 2024,1125.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14690109,toplist
59.0,20.07,,Kobe LAWRENCE,12 FEB 2004,JAM,1,,"Hayward Field, Eugene, OR (USA)",03 MAY 2024,1125.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14875344,toplist
61.0,20.06,,José Angel PINEDO,30 JUL 1990,ESP,1,,"Pistas Expourense, Ourense (ESP) (i)",18 FEB 2024,1124.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14373838,toplist
62.0,20.03,,Artem LEVCHENKO,03 SEP 1999,UKR,1,,"Stadion SKIF, Lviv (UKR)",28 JUN 2024,1123.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14733830,toplist
63.0,20.02,,Danny BRYANT,02 JAN 2000,USA,4,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1122.0,men_SP,2024,https://worldathletics.org/athletes/united-states/danny-bryant-14968004,toplist
63.0,20.02,,Carlos TOBALINA,02 AUG 1985,ESP,6,,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1122.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14164861,toplist
65.0,20.01,,Hayden TOBIAS,02 DEC 2001,USA,1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",24 FEB 2024,1121.0,men_SP,2024,https://worldathletics.org/athletes/united-states/hayden-tobias-14969214,toplist
66.0,19.99,,Jordan WEST,27 JUN 1999,USA,1,,"Vanderbilt Track, Nashville, TN (USA)",27 APR 2024,1120.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14708293,toplist
66.0,19.99,,Patrick LARRISON,22 DEC 1999,USA,1,,"John McDonnell Field, Fayetteville, AR (USA)",03 MAY 2024,1120.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14759537,toplist
68.0,19.97,,Sven POELMANN,05 JUN 1997,NED,1,,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1119.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14739379,toplist
68.0,19.97,,Haochen ZHANG,07 OCT 2002,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",30 JUN 2024,1119.0,men_SP,2024,https://worldathletics.org/athletes/pr-of-china/haochen-zhang-14943121,toplist
70.0,19.94,,Myles KERNER,06 AUG 2000,USA,1,,"Emporia St. Francis G. Welch Stadium, Emporia, KS (USA)",25 MAY 2024,1117.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14923191,toplist
71.0,19.93,,Michael SHOAF,27 SEP 2000,USA,1,,"Loftus Sports Center, Notre Dame, IN (USA) (i)",02 FEB 2024,1117.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14922964,toplist
72.0,19.92,,Szymon MAZUR,02 SEP 1998,POL,6,,"Sportovní Hala, Nehvizdy (CZE) (i)",20 FEB 2024,1116.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14604430,toplist
72.0,19.92,,Courtney LAWRENCE,22 SEP 1999,JAM,5,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1116.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14738825,toplist
72.0,19.92,,Simon BAYER,23 NOV 1995,GER,1,,"Waldstadion, Walldorf (GER)",15 JUN 2024,1116.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14481084,toplist
75.0,19.9,,Frédéric DAGEE,11 DEC 1992,FRA,1,,"Stadium Miramas Métropole, Miramas (FRA) (i)",17 FEB 2024,1115.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14376029,toplist
76.0,19.89,,John MEYER,01 DEC 1999,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 JAN 2024,1114.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14848141,toplist
76.0,19.89,,Kevin SHUBERT,10 JAN 2001,USA,2,,"Bob Devaney Sports Center, Lincoln, NE (USA) (i)",03 FEB 2024,1114.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14924382,toplist
76.0,19.89,,Tizian LAURIA,24 MAR 2003,GER,1,,"Stadion Festwiese, Stuttgart (GER)",14 JUL 2024,1114.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14839534,toplist
79.0,19.87,,Zizhong TIAN,15 DEC 1992,CHN,1,,"Tuanbo Sports Center, Tianjin (CHN) (i)",29 MAR 2024,1113.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14420726,toplist
80.0,19.85,,Tyler SUDDUTH,11 SEP 2000,USA,1,,"Demirjian Park, Champaign, IL (USA)",13 APR 2024,1112.0,men_SP,2024,https://worldathletics.org/athletes/united-states/tyler-sudduth-14968476,toplist
80.0,19.85,,Willian DOURADO,06 JAN 1994,BRA,4,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",15 MAY 2024,1112.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14497005,toplist
82.0,19.84,,Jialiang XING,26 MAY 2001,CHN,2,,"Kuishan Sports Center, Rizhao (CHN)",30 JUN 2024,1111.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14820722,toplist
82.0,19.84,,Mehdi SABERI,10 MAR 1991,IRI,1,,"Aftab Enghelab Sport Complex, Tehran (IRI)",08 SEP 2024,1111.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14383834,toplist
84.0,19.83,,Jeff DUENSING,,USA,1,,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1111.0,men_SP,2024,https://worldathletics.org/athletes/united-states/jeff-duensing-014962945,toplist
85.0,19.82,,Joshua SOBOTA,23 JUN 2000,USA,1,,"Norton Sports Center, Louisville, KY (USA) (i)",13 JAN 2024,1110.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14776439,toplist
86.0,19.78,,Cam JONES,20 JUN 2001,USA,1,,"John McDonnell Field, Fayetteville, AR (USA)",19 APR 2024,1108.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14928341,toplist
86.0,19.78,,Eric MAIHÖFER,16 JUN 2001,GER,1,,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1108.0,men_SP,2024,https://worldathletics.org/athletes/germany/eric-maihofer-14760949,toplist
86.0,19.78,,Yauheni BRYHI,04 JAN 2003,BLR,3,,"Salyut Geraklion Stadion, Moskva (RUS)",27 JUL 2024,1108.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14841539,toplist
89.0,19.76,,Andrew STONE,,USA,1,,"A.Y. McDonald Indoor Track, Dubuque, IA (USA) (i)",16 FEB 2024,1107.0,men_SP,2024,https://worldathletics.org/athletes/united-states/andrew-stone-14942638,toplist
90.0,19.73,,Thomas KITCHELL,,USA,5,,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1105.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14937828,toplist
91.0,19.69,,Isaiah SCHAFER,,USA,1,,"University of Minnesota T&F Stadium, Minneapolis, MN (USA)",24 APR 2024,1102.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14882564,toplist
92.0,19.68,,Samardeep Singh GILL,03 JAN 2001,IND,2,,"Tau Devi Lal Stadium, Panchkula (IND)",29 JUN 2024,1102.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14881864,toplist
93.0,19.64,,Trey WILSON,,USA,3q1,,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1099.0,men_SP,2024,https://worldathletics.org/athletes/united-states/trey-wilson-15042785,toplist
94.0,19.62,,Brandon LLOYD,18 NOV 2001,JAM,1,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1098.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14849057,toplist
94.0,19.62,,Odysseas MOUZENIDIS,30 JUN 1999,GRE,1,,"Municipal Sports Center, Alexandria (GRE)",08 MAY 2024,1098.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14655310,toplist
96.0,19.59,,Jander HEIL,20 APR 1997,EST,1,,"Jāņa Daliņa Stadium, Valmiera (LAT)",06 JUL 2024,1096.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14547632,toplist
97.0,19.56,,Stephen MAILAGI,08 SEP 2001,FRA,2f2,,"Werferzentrum Brandberge, Halle (GER)",25 MAY 2024,1095.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14813944,toplist
97.0,19.56,,Aleksandr LESNOY,28 JUL 1988,RUS,1,,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1095.0,men_SP,2024,https://worldathletics.org/athletes/athlete=14363684,toplist
