Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
,60.46,,Marie-Therese OBST,07 JAN 1996,NOR,6.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,58.61,,Tori MOORBY,17 MAY 1994,NZL,7.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,58.38,,Maggie MALONE-HARDIN,30 DEC 1993,USA,8.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,56.85,,Mackenzie LITTLE,22 DEC 1996,AUS,9.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,55.88,,Victoria HUDSON,28 MAY 1996,AUT,10.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,64.60,,Elina TZENGKO,02 SEP 2002,GRE,1.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,63.25,,Adriana VILAGOŠ,02 JAN 2004,SRB,2.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,60.19,,Anete SIETIŅA,05 FEB 1996,LAT,3.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,59.67,,Flor Denis RUIZ HURTADO,29 JAN 1991,COL,4.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,59.25,,Jo-Ane DU PLESSIS,03 OCT 1997,RSA,5.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,57.26,,Maria ANDREJCZYK,09 MAR 1996,POL,6.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,56.90,,Mackenzie LITTLE,22 DEC 1996,AUS,7.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,56.37,,Yulenmis AGUILAR,03 AUG 1996,ESP,8.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,54.60,,Victoria HUDSON,28 MAY 1996,AUT,9.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,64.63,,Haruka KITAGUCHI,16 MAR 1998,JPN,1.,,Oslo Bislett Games,12 JUN 2025,,,2025,,dl_meeting
,63.78,,Adriana VILAGOŠ,02 JAN 2004,SRB,2.,,Oslo Bislett Games,12 JUN 2025,,,2025,,dl_meeting
,62.77,,Jo-Ane DU PLESSIS,03 OCT 1997,RSA,3.,,Oslo Bislett Games,12 JUN 2025,,,2025,,dl_meeting
,62.61,,Elina TZENGKO,02 SEP 2002,GRE,4.,,Oslo Bislett Games,12 JUN 2025,,,2025,,dl_meeting
,59.86,,Mackenzie LITTLE,22 DEC 1996,AUS,5.,,Oslo Bislett Games,12 JUN 2025,,,2025,,dl_meeting
,59.09,,Sigrid BORGE,03 DEC 1995,NOR,6.,,Oslo Bislett Games,12 JUN 2025,,,2025,,dl_meeting
,55.49,,Sara KOLAK,22 JUN 1995,CRO,7.,,Oslo Bislett Games,12 JUN 2025,,,2025,,dl_meeting
,54.57,,Flor Denis RUIZ HURTADO,29 JAN 1991,COL,8.,,Oslo Bislett Games,12 JUN 2025,,,2025,,dl_meeting
,63.02,,Adriana VILAGOŠ,02 JAN 2004,SRB,1.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,58.89,,Jo-Ane DU PLESSIS,03 OCT 1997,RSA,2.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,58.82,,Elina TZENGKO,02 SEP 2002,GRE,3.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,58.10,,Sigrid BORGE,03 DEC 1995,NOR,4.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,56.15,,Mackenzie LITTLE,22 DEC 1996,AUS,5.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,54.71,,Maria ANDREJCZYK,09 MAR 1996,POL,6.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,53.97,,Flor Denis RUIZ HURTADO,29 JAN 1991,COL,7.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,53.92,,Victoria HUDSON,28 MAY 1996,AUT,8.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,53.22,,Anete SIETIŅA,05 FEB 1996,LAT,9.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,50.93,,Haruka KITAGUCHI,16 MAR 1998,JPN,10.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
1.0,72.28,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008,1306.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14262671,toplist
2.0,69.81,,Christina OBERGFÖLL,22 AUG 1981,GER,1,,Elstal (GER),31 AUG 2008,1260.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14279102,toplist
3.0,68.34,,Steffi NERIUS,01 JUL 1972,GER,2,,Elstal (GER),31 AUG 2008,1233.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14279041,toplist
4.0,67.25,,Mariya ABAKUMOVA,15 JAN 1986,RUS,1,,Irkutsk (RUS),02 AUG 2008,1213.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14297183,toplist
5.0,66.06,,Linda STAHL,02 OCT 1985,GER,2,,Leverkusen (GER),30 JUL 2008,1190.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14279868,toplist
6.0,65.75,,Goldie SAYERS,16 JUL 1982,GBR,3,,"National Stadium, Beijing (CHN)",21 AUG 2008,1185.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14276278,toplist
7.0,64.02,,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,,Bilbao (ESP),21 JUN 2008,1153.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14263481,toplist
8.0,63.49,,Justine ROBBESON,15 MAY 1985,RSA,1,,Potchefstroom (RSA),16 FEB 2008,1143.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14296805,toplist
9.0,63.44,,Martina RATEJ,02 NOV 1981,SLO,1,,Celje (SLO),18 JUN 2008,1142.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14300230,toplist
10.0,63.24,,Natalya SHIMCHUK,01 OCT 1981,BLR,1,,"Parc des Sports, Annecy (FRA)",21 JUN 2008,1138.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14269625,toplist
11.0,63.23,,Tetyana LYAKHOVICH,20 MAY 1979,UKR,1,,Kyiv (UKR),01 JUL 2008,1138.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14303861,toplist
12.0,63.01,,Vera REBRIK,25 FEB 1989,UKR,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1134.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14304081,toplist
13.0,62.81,,Barbara MADEJCZYK,30 SEP 1976,POL,3q2,,"National Stadium, Beijing (CHN)",19 AUG 2008,1130.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14294063,toplist
14.0,62.24,,Sunette VILJOEN,06 OCT 1983,RSA,1,,Potchefstroom (RSA),26 FEB 2008,1119.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14297120,toplist
15.0,62.09,,Li ZHANG,17 JAN 1989,CHN,1,,Beijing (CHN),25 MAY 2008,1117.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14264439,toplist
16.0,62.04,,Marina NOVIK,19 JAN 1984,BLR,1,,Grodno (BLR),08 JUL 2008,1116.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14269710,toplist
17.0,61.97,,Monica STOIAN,25 AUG 1982,ROU,2f1,,Halle (GER),24 MAY 2008,1114.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14295952,toplist
18.0,61.90,,Urszula JASIŃSKA-PIWNICKA,06 DEC 1983,POL,1,,Sopot (POL),04 MAY 2008,1113.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14293775,toplist
19.0,61.81,,Mercedes CHILLA,19 JAN 1980,ESP,3q1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1112.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14261819,toplist
20.0,61.74,,Katharina MOLITOR,08 NOV 1983,GER,3f1,,Halle (GER),24 MAY 2008,1110.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14278931,toplist
21.0,61.59,,Mikaela INGBERG,29 JUL 1974,FIN,1,,Lapua (FIN),08 JUN 2008,1107.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14259508,toplist
22.0,61.56,,Kara WINGER,10 APR 1986,USA,1f1,,"Champaign, IL (USA)",17 MAY 2008,1107.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14318617,toplist
23.0,61.23,,Felicia ŢILEA-MOLDOVAN,29 SEP 1967,ROU,1,,Bucureşti (ROU),06 JUN 2008,1101.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14296002,toplist
24.0,61.21,,Sava LIKA,27 JUN 1970,GRE,1,,Athina (GRE),14 JUN 2008,1100.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14280756,toplist
25.0,61.02,,Jarmila KLIMEŠOVÁ,09 FEB 1981,CZE,1,,Kalamata (GRE),04 JUN 2008,1097.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14263013,toplist
26.0,60.84,,Yanet CRUZ,08 FEB 1988,CUB,1,,Uberlandia (BRA),11 MAY 2008,1094.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14263617,toplist
27.0,60.68,,Dan SONG,05 JUL 1990,CHN,1,,Chengdu (CHN),30 MAR 2008,1091.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14265337,toplist
28.0,60.60,,Zahra BANI,31 DEC 1979,ITA,4,,Zaragoza (ESP),31 MAY 2008,1089.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14283709,toplist
29.0,60.30,,Chunfeng CHANG,04 MAY 1988,CHN,1,,Shizuoka (JPN),03 MAY 2008,1084.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14266720,toplist
30.0,60.19,,Claudia COSLOVICH,26 APR 1972,ITA,1,,Gorizia (ITA),22 JUN 2008,1081.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14284113,toplist
31.0,60.13,,Sinta SPRUDZĀNE,26 FEB 1988,LAT,6q1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1080.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14290053,toplist
32.0,60.12,,Lada CHERNOVA,1970,RUS,1,,"Meteor, Zhukovskiy (RUS)",15 JUN 2008,1080.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14297522,toplist
33.0,59.92,,Dana POUNDS-LYON,05 JUN 1984,USA,1,,"Tucson, AZ (USA)",24 MAY 2008,1076.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14319213,toplist
34.0,59.88,,Moonika AAVA,19 JUN 1979,EST,1,,Tallinn (EST),14 MAY 2008,1076.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14260212,toplist
35.0,59.80,,Ásdís HJÁLMSDÓTTIR,28 OCT 1985,ISL,1,,Lapinlahti (FIN),20 JUL 2008,1074.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14283446,toplist
36.0,59.76,,Sílvia CRUZ,29 DEC 1980,POR,2,,Leiria (POR),21 JUN 2008,1074.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14294849,toplist
37.0,59.62,,Mariya YAKOVENKO,06 JAN 1982,RUS,2,,"Meteor, Zhukovskiy (RUS)",15 JUN 2008,1071.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14299769,toplist
38.0,59.59,,Indré JAKUBAITYTĖ,24 JAN 1976,LTU,3,,Kaunas (LTU),08 JUN 2008,1070.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14290245,toplist
39.0,59.40,,Nora Aida BICET,29 OCT 1977,CUB,2,,Bilbao (ESP),21 JUN 2008,1067.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14263677,toplist
40.0,59.30,,Alessandra NOBRE RESENDE,05 MAR 1975,BRA,1,,Sâo Caetano do Sul (BRA),26 JAN 2008,1065.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14268938,toplist
41.0,59.25,,Lingyu LI,26 JAN 1989,CHN,2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1064.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14266005,toplist
42.0,59.05,,Olha IVANKOVA,07 JAN 1973,UKR,1,,Kyiv (UKR),31 MAY 2008,1060.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14303651,toplist
43.0,59.04,,Chunhua LIU,01 OCT 1986,CHN,1,,Shijiazhuang (CHN),13 OCT 2008,1060.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14265830,toplist
44.0,58.97,,Esther EISENLAUER,29 OCT 1977,GER,6f1,,Halle (GER),24 MAY 2008,1059.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14277476,toplist
45.0,58.89,,Jelena JAAKKOLA,07 MAR 1989,FIN,1,,Kuortane (FIN),25 MAY 2008,1057.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14259503,toplist
46.0,58.86,,Kirsi AHONEN,08 APR 1976,FIN,1,,Tampere (FIN),26 JUL 2008,1057.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14259657,toplist
47.0,58.84,,Nikola TOMEČKOVÁ-BREJCHOVÁ,25 JUN 1974,CZE,7,,Ostrava (CZE),12 JUN 2008,1056.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14262645,toplist
48.0,58.83,,Maria Nicoleta NEGOIŢĂ,06 DEC 1986,ROU,1,,Zalău (ROU),03 MAY 2008,1056.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14295792,toplist
49.0,58.77,,Kathryn MITCHELL,10 JUL 1982,AUS,1,,Ballarat (AUS),15 JAN 2008,1055.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14271632,toplist
49.0,58.77,,Tatjana JELAČA,10 AUG 1990,SRB,3,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1055.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14300348,toplist
51.0,58.76,,Gyeongae GIM,05 MAR 1988,KOR,1,,Daegu (KOR),04 JUN 2008,1055.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14289719,toplist
52.0,58.67,,Inga STASIULIONYTÉ,29 JUN 1981,LTU,1,,"Walnut, CA (USA)",20 APR 2008,1053.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14290392,toplist
53.0,58.62,,Sandra SCHAFFARZIK,22 JUN 1987,GER,7f1,,Halle (GER),24 MAY 2008,1052.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14279503,toplist
54.0,58.39,,Laverne EVE,16 JUN 1965,BAH,3,,Uberlandia (BRA),11 MAY 2008,1048.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14270643,toplist
55.0,58.31,,Kim KREINER,26 JUL 1977,USA,2,,"Eugene, OR (USA)",09 MAY 2008,1047.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14314757,toplist
56.0,58.25,,Rachel BUCIARSKI,10 OCT 1986,USA,1f1,,"Eugene, OR (USA)",25 APR 2008,1046.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14324890,toplist
57.0,58.20,,Taina UPPA-KOLKKALA,24 OCT 1976,FIN,4,,Kuortane (FIN),25 MAY 2008,1045.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14258905,toplist
58.0,57.95,,Nikolett SZABÓ,03 MAR 1980,HUN,5,,"Stadion Juliska, Praha (CZE)",16 JUN 2008,1040.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14282399,toplist
59.0,57.90,,Oksana GROMOVA,23 SEP 1980,RUS,2,,Kazan (RUS),19 JUL 2008,1039.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14297872,toplist
60.0,57.64,,Kimberley MICKLE,28 DEC 1984,AUS,2,,Sydney (AUS),16 FEB 2008,1034.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14271652,toplist
61.0,57.58,,Ruby RADOCAJ,08 MAR 1985,USA,2f2,,"Champaign, IL (USA)",17 MAY 2008,1033.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14319450,toplist
62.0,57.55,,Tazmin BRITS,08 JAN 1991,RSA,1,,Pretoria (RSA),19 APR 2008,1033.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14296112,toplist
63.0,57.45,,Margaryta DOROZHON,04 SEP 1987,UKR,4,,Torino (ITA),06 JUN 2008,1031.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14303544,toplist
64.0,57.35,,Juan XUE,10 FEB 1986,CHN,3,,Beijing (CHN),25 MAY 2008,1029.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14264750,toplist
64.0,57.35,,Lin FU,21 FEB 1989,CHN,2,,Shijiazhuang (CHN),13 OCT 2008,1029.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14266470,toplist
66.0,57.31,,Nadia VIGLIANO,24 JUN 1977,FRA,1,,Draguignan (FRA),08 JUN 2008,1028.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14274214,toplist
66.0,57.31,,Angeliki TSIOLAKOUDI,10 MAY 1976,GRE,2,,Athina (GRE),14 JUN 2008,1028.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14280967,toplist
68.0,57.25,,Sarah WALTER,05 MAY 1978,FRA,1,,Albertville (FRA),10 JUL 2008,1027.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14274268,toplist
69.0,57.22,,Emma-Gene EVANS,25 JAN 1984,LCA,1,,"El Paso, TX (USA)",29 MAR 2008,1026.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14290131,toplist
70.0,57.20,,Kateema RIETTIE,05 DEC 1973,JAM,1,,"New York, NY (USA)",22 JUN 2008,1026.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14285875,toplist
71.0,56.78,,Meagan HALLIWILL,26 NOV 1985,USA,1,,"Williamsburg, VA (USA)",04 APR 2008,1018.0,women_JT,2008,https://worldathletics.org/athletes/united-states/meagan-halliwill-14311774,toplist
72.0,56.72,,Olivia MCKOY,01 DEC 1973,JAM,1,,Kingston (JAM),29 JUN 2008,1017.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14285803,toplist
73.0,56.71,,Yuki EBIHARA,28 OCT 1985,JPN,1,,Kawasaki (JPN),26 JUN 2008,1017.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14286145,toplist
73.0,56.71,,Ning MA,04 NOV 1983,CHN,4,,Shijiazhuang (CHN),13 OCT 2008,1017.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14265639,toplist
75.0,56.70,,Ioanna PARKA,31 OCT 1985,GRE,2,,Athina (GRE),09 MAY 2008,1017.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14280853,toplist
75.0,56.70,,Raine KUNINGAS,20 OCT 1988,EST,2,,Tallinn (EST),14 MAY 2008,1017.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14260122,toplist
77.0,56.40,,María de la Caridad ÁLVAREZ,30 AUG 1975,CUB,1,,La Habana (CUB),16 FEB 2008,1011.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14263694,toplist
78.0,56.35,,Buoban PHAMANG,27 DEC 1986,THA,13q2,,"National Stadium, Beijing (CHN)",19 AUG 2008,1010.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14302694,toplist
79.0,56.32,,Lindy LEVEAUX-AGRICOLE,14 NOV 1978,SEY,14q2,,"National Stadium, Beijing (CHN)",19 AUG 2008,1010.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14300023,toplist
80.0,56.23,,Elisabeth PAUER,01 MAY 1983,AUT,2,,Potchefstroom (RSA),26 FEB 2008,1008.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14270820,toplist
81.0,56.21,,Stefanie HESSLER,16 MAR 1983,GER,2,,Zeulenroda (GER),27 JUN 2008,1008.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14278025,toplist
81.0,56.21,,Beibei LIU,05 OCT 1990,CHN,5,,Shijiazhuang (CHN),13 OCT 2008,1008.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14941190,toplist
83.0,56.14,,Anastasiya SVECHNIKOVA,20 SEP 1992,UZB,1,,Tashkent (UZB),17 JUL 2008,1006.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14325074,toplist
84.0,56.06,,Franziska KREBS,11 OCT 1985,GER,2,,Kienbaum (GER),18 FEB 2008,1005.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14278508,toplist
85.0,55.99,,Bregje CROLLA,31 JAN 1986,NED,1ce1,,"FBK Stadium, Hengelo (NED)",29 JUN 2008,1004.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14291557,toplist
86.0,55.96,,Zuleima ARAMÉNDIZ,23 SEP 1975,COL,1,,Bogotá (COL),19 APR 2008,1003.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14264061,toplist
87.0,55.80,,Yainelis RIBEAUX,30 DEC 1987,CUB,1,,La Habana (CUB),20 JUN 2008,1000.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14263338,toplist
88.0,55.74,,Pauliina LAAMANEN,10 OCT 1984,FIN,3,,Lapua (FIN),08 JUN 2008,999.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14259337,toplist
89.0,55.73,,Kayla WILKINSON-COLGROVE,20 AUG 1984,USA,1,,"Boulder, CO (USA)",16 MAY 2008,999.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14324190,toplist
90.0,55.70,,Li ZHANG,19 OCT 1978,CHN,2,,Chengdu (CHN),29 MAR 2008,998.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14264441,toplist
91.0,55.63,,Alexandra Renalda NASTA-TSISIOU,02 JUL 1981,CYP,8,,"Olympic Stadium, Athina (GRE)",13 JUL 2008,997.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14280492,toplist
92.0,55.61,,Meihong WU,05 JUN 1984,CHN,7,,Beijing (CHN),25 MAY 2008,997.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14264929,toplist
93.0,55.48,,Momoko MATSUMOTO,07 DEC 1987,JPN,1,,Isahaya (JPN),17 MAY 2008,994.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14287064,toplist
94.0,55.44,,Joanna BALDYGA,13 DEC 1986,POL,3,,Szczecin (POL),05 JUL 2008,994.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14293398,toplist
95.0,55.15,,Kamila CHUDZIK,09 DEC 1986,POL,1ce,,Zielona Góra (POL),07 JUN 2008,988.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14293505,toplist
96.0,54.86,,Liliya DUSMETOVA,11 FEB 1981,UZB,1,,Tashkent (UZB),23 MAY 2008,983.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14325009,toplist
97.0,54.85,,Andrea KVĚTOVÁ,27 FEB 1984,CZE,1q2,,"Des Moines, IA (USA)",12 JUN 2008,983.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14262954,toplist
98.0,54.81,,Lilli SCHWARZKOPF,28 AUG 1983,GER,1ce2,,"Stadionring, Ratingen (GER)",22 JUN 2008,982.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14279763,toplist
99.0,54.75,,María GONZÁLEZ,28 MAR 1982,VEN,2,,Bogotá (COL),19 JUL 2008,981.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14325140,toplist
99.0,54.75,,Haean SEO,01 JUL 1985,KOR,1,,Yeochun (KOR),12 OCT 2008,981.0,women_JT,2008,https://worldathletics.org/athletes/athlete=14289889,toplist
1.0,68.59,,Christina OBERGFÖLL,22 AUG 1981,GER,1,,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",20 JUN 2009,1237.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14279102,toplist
2.0,68.23,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,,"Stadion Juliska, Praha (CZE)",08 JUN 2009,1231.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14262671,toplist
3.0,67.30,,Steffi NERIUS,01 JUL 1972,GER,1,,"Olympiastadion, Berlin (GER)",18 AUG 2009,1213.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14279041,toplist
4.0,65.43,,Sunette VILJOEN,06 OCT 1983,RSA,1q2,,Beograd (SRB),07 JUL 2009,1179.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14297120,toplist
5.0,64.51,,Madara PALAMEIKA,18 JUN 1987,LAT,1,,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",19 JUL 2009,1162.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14290055,toplist
5.0,64.51,,Monica STOIAN,25 AUG 1982,ROU,3,,"Olympiastadion, Berlin (GER)",18 AUG 2009,1162.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14295952,toplist
7.0,63.95,,Kara WINGER,10 APR 1986,USA,1f2,,"Eugene, OR (USA)",27 JUN 2009,1151.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14318617,toplist
8.0,63.86,,Linda STAHL,02 OCT 1985,GER,1q1,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1150.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14279868,toplist
9.0,63.53,,Urszula JASIŃSKA-PIWNICKA,06 DEC 1983,POL,1,,Kalamata (GRE),30 MAY 2009,1143.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14293775,toplist
10.0,63.49,,Kimberley MICKLE,28 DEC 1984,AUS,1,,Perth (AUS),14 MAR 2009,1143.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14271652,toplist
11.0,63.42,,Martina RATEJ,02 NOV 1981,SLO,2q1,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1141.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14300230,toplist
12.0,63.25,,Marina NOVIK,19 JAN 1984,BLR,1,,Minsk (BLR),01 AUG 2009,1138.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14269710,toplist
13.0,63.18,,Yainelis RIBEAUX,30 DEC 1987,CUB,1,,La Habana (CUB),19 JUN 2009,1137.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14263338,toplist
14.0,63.11,,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,6,,"Olympiastadion, Berlin (GER)",18 AUG 2009,1136.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14263481,toplist
15.0,62.90,,Yanet CRUZ,08 FEB 1988,CUB,1f1,,La Habana (CUB),27 FEB 2009,1132.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14263617,toplist
16.0,62.69,,Katharina MOLITOR,08 NOV 1983,GER,4,,Leverkusen (GER),31 JUL 2009,1128.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14278931,toplist
17.0,62.26,,Vera REBRIK,25 FEB 1989,UKR,2,,Osaka (JPN),09 MAY 2009,1120.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14304081,toplist
18.0,62.20,,Maria Nicoleta NEGOIŢĂ,06 DEC 1986,ROU,1,,Onesti (ROU),09 MAY 2009,1119.0,women_JT,2009,https://worldathletics.org/athletes/athlete=14295792,toplist
