Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
50.0,8.08,0.0,Janry UBAS,02 JAN 1994,PHI,1ce,,"Morodok Techo National Stadium, Phnom Penh (CAM)",08 MAY 2023,1155.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14530589,toplist
50.0,8.08,1.1,Cheswill JOHNSON,30 SEP 1997,RSA,2,,"FBK Stadium, Hengelo (NED)",04 JUN 2023,1155.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14741320,toplist
50.0,8.08,-0.3,Emiliano LASA,25 JAN 1990,URU,1,,"COTP Stadium, São Paulo (BRA)",28 JUL 2023,1156.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14374159,toplist
54.0,8.07,0.0,Damarcus SIMPSON,14 JUL 1993,USA,1,,"CVEATC, Chula Vista, CA (USA)",28 MAY 2023,1153.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14475042,toplist
54.0,8.07,-0.9,JuVaughn HARRISON,30 APR 1999,USA,3,,"FBK Stadium, Hengelo (NED)",04 JUN 2023,1158.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14785286,toplist
54.0,8.07,1.7,Mikita LAPATSENKA,06 JUN 1995,BLR,1,,"Stadium Desna, Bryansk (RUS)",08 JUL 2023,1153.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14571622,toplist
54.0,8.07,1.0,Steffin MCCARTER,19 JAN 1997,USA,4,,"Hayward Field, Eugene, OR (USA)",08 JUL 2023,1153.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14659719,toplist
54.0,8.07,0.8,Yuto TORIUMI,04 OCT 2001,JPN,1,,"Prefectural Stadium, Kumagaya (JPN)",15 SEP 2023,1153.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14861084,toplist
54.0,8.07,1.7,Hibiki TSUHA,21 JAN 1998,JPN,1,,"Prefectural Stadium, Kagoshima (JPN)",15 OCT 2023,1153.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14714426,toplist
60.0,8.06,,Nikaoli WILLIAMS,07 OCT 2000,JAM,1,,"Gately Indoor TF Center, Chicago, IL (USA) (i)",10 FEB 2023,1151.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14828429,toplist
60.0,8.06,1.1,Yaming ZHU,04 MAY 1994,CHN,1,,Rizhao (CHN),27 APR 2023,1151.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14691893,toplist
60.0,8.06,0.8,Temoso MASIKANE,26 APR 2006,RSA,1,,"Levy Mwanawasa Stadion, Ndola (ZAM)",30 APR 2023,1151.0,men_LJ,2023,https://worldathletics.org/athletes/south-africa/temoso-masikane-14974012,toplist
60.0,8.06,1.9,Jinsuok SUNG,02 JAN 1997,KOR,1,,"Jeongseon Sports Complex, Jeongseon (KOR)",23 JUN 2023,1151.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14670887,toplist
64.0,8.05,-1.9,Karabo SATEKGE,07 OCT 2000,RSA,1,,"Germiston Stadium, Johannesburg (RSA)",25 FEB 2023,1160.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14883780,toplist
64.0,8.05,,Caleb FOSTER,07 OCT 2002,USA,6,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1149.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14846059,toplist
64.0,8.05,-0.2,Darcy ROPER,31 MAR 1998,AUS,1,,"QSAC State Athletics Facility, Nathan, Brisbane (AUS)",25 MAR 2023,1150.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14550669,toplist
64.0,8.05,0.7,Changzhou HUANG,20 AUG 1994,CHN,4,,"Sports Center, Quzhou (CHN)",21 JUL 2023,1149.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14502006,toplist
64.0,8.05,1.6,Fabian HEINLE,14 MAY 1994,GER,2,,"Sportanlage, Inneringen (GER)",30 JUL 2023,1149.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14484413,toplist
64.0,8.05,0.9,Xiangqin ZHUGE,24 OCT 1997,CHN,1,,"Athletics Field of Anhui Vocational and Technical College, Hefei (CHN)",14 AUG 2023,1149.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14843219,toplist
64.0,8.05,1.2,Koki FUJIHARA,31 MAY 2002,JPN,2,,"Prefectural Stadium, Kumagaya (JPN)",15 SEP 2023,1149.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14854936,toplist
71.0,8.04,,Henry KINER,16 JAN 2001,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",10 MAR 2023,1146.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14886662,toplist
71.0,8.04,2.0,Dreyfus GBADJALE,04 SEP 1998,FRA,2,,"Stadium Municipal, Albi (FRA)",29 JUL 2023,1146.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14694258,toplist
71.0,8.04,0.3,Maikel Yorges VIDAL,06 JAN 2000,CUB,1,,"Estadio Panamericano, La Habana (CUB)",17 SEP 2023,1146.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14663419,toplist
71.0,8.04,1.0,Chia-Hsing LIN,13 JUL 1999,TPE,,,"Tainan National Stadium, Tainan (TPE)",24 OCT 2023,1146.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14791181,toplist
75.0,8.03,,Gabriel BITAN,23 JUL 1998,ROU,3q1,,"Ataköy Arena, Istanbul (TUR) (i)",03 MAR 2023,1144.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14516155,toplist
75.0,8.03,1.3,Heng SHU,22 MAY 2004,CHN,1,,Yecheon (KOR),07 JUN 2023,1144.0,men_LJ,2023,https://worldathletics.org/athletes/pr-of-china/heng-shu-15072915,toplist
75.0,8.03,0.6,Uladzislau BULAKHAU,23 JAN 1999,BLR,1,,"Regional Sport Complex, Brest (BLR)",14 JUL 2023,1144.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14687146,toplist
78.0,8.02,1.0,Jeremiah WILLIS,,USA,,,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1142.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14833515,toplist
78.0,8.02,0.4,Jalen RUCKER,18 FEB 1997,AUS,2,,"QSAC State Athletics Facility, Nathan, Brisbane (AUS)",02 APR 2023,1142.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14812769,toplist
78.0,8.02,0.7,Lokesh SATHYANATHAN,21 DEC 1999,IND,1,,"Veterans Memorial Stadium, Clovis, CA (USA)",12 MAY 2023,1142.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14734782,toplist
78.0,8.02,-0.2,Ming Tai CHAN,30 JAN 1995,HKG,5,,"Supachalasai National Stadium, Bangkok (THA)",15 JUL 2023,1143.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14547439,toplist
78.0,8.02,1.0,Simon BATZ,01 DEC 2002,GER,3,,"Sportanlage, Inneringen (GER)",30 JUL 2023,1142.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14845074,toplist
83.0,8.01,,Pjai AUSTIN,19 SEP 2000,USA,7,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1140.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14837008,toplist
83.0,8.01,1.2,Ho Long KO,09 MAY 1998,HKG,1,,"Wan Chai Sports Ground, Hong Kong (HKG)",30 APR 2023,1140.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14751955,toplist
83.0,8.01,1.2,Héctor SANTOS,06 JAN 1998,ESP,1,,"Helmántico, Salamanca (ESP)",03 JUN 2023,1140.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14586694,toplist
83.0,8.01,1.3,Shoutarou SHIROYAMA,06 MAR 1995,JPN,6,,"Supachalasai National Stadium, Bangkok (THA)",15 JUL 2023,1140.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14649191,toplist
83.0,8.01,1.3,Felix WOLTER,04 OCT 1997,GER,1ce,,"Georg-Gaßmann-Stadion, Marburg (GER)",12 AUG 2023,1140.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14588979,toplist
88.0,8.0,2.0,Natsuki YAMAKAWA,24 JUL 1995,JPN,2,,"Ansin Sports Complex, Miramar, FL (USA)",08 APR 2023,1138.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14635039,toplist
88.0,8.0,1.3,Nazim BABAYEV,08 OCT 1997,AZE,1,,"ASAPES Stadium, Baku (AZE)",03 JUN 2023,1138.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14595585,toplist
88.0,8.0,0.2,Tiago DA SILVA,23 OCT 1993,BRA,1,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",04 JUN 2023,1138.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14433818,toplist
88.0,8.0,1.6,Alessandro SCHENINI,28 APR 2000,GBR,1,,"Grangemouth Sports Stadium, Grangemouth (GBR)",13 AUG 2023,1138.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14737433,toplist
88.0,8.0,-0.1,Leo NEUGEBAUER,19 JUN 2000,GER,1ce1,,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1138.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14739745,toplist
93.0,7.99,,Kelsey DANIEL,17 APR 2001,TTO,2,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2023,1136.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14801143,toplist
93.0,7.99,1.8,Shay VEITCH,07 DEC 2000,NZL,2,,"Douglas Track & Field, Auckland (NZL)",16 MAR 2023,1136.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14863554,toplist
93.0,7.99,-0.1,Samory FRAGA,29 NOV 1996,BRA,2,,"CNDA, Bragança Paulista (BRA)",07 MAY 2023,1136.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14520904,toplist
93.0,7.99,1.1,Appolinaire YINRA,01 JAN 1998,CMR,1,,"Stade des Martyrs, Kinshasa (COD)",01 AUG 2023,1136.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14836604,toplist
93.0,7.99,-0.7,Christopher MITREVSKI,12 JUL 1996,AUS,7q1,,"Nemzeti Atlétikai Központ, Budapest (HUN)",23 AUG 2023,1140.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14552175,toplist
98.0,7.98,0.0,Jean-Pierre BERTRAND,05 NOV 1992,FRA,1,,"Stade Pierre Paul Bernard, Talence (FRA)",21 MAY 2023,1133.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14334765,toplist
99.0,7.97,,Brandon HICKLIN,02 APR 1999,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 JAN 2023,1131.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14802271,toplist
99.0,7.97,,Solomon WASHINGTON,23 MAR 2003,USA,8,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1131.0,men_LJ,2023,https://worldathletics.org/athletes/athlete=14931208,toplist
1.0,8.65,-0.3,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1281.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14669734,toplist
2.0,8.41,-0.6,Simon EHAMMER,07 FEB 2000,SUI,1q1,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1230.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14730721,toplist
3.0,8.4,,Wayne PINNOCK,24 OCT 2000,JAM,1,,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1225.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14693852,toplist
4.0,8.38,-0.5,Mattia FURLANI,07 FEB 2005,ITA,2,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1224.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14905216,toplist
4.0,8.38,0.1,Carey MCLEOD,14 APR 1998,JAM,1,,"National Stadium, Kingston (JAM)",29 JUN 2024,1221.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14693824,toplist
6.0,8.35,1.5,Filip PRAVDICA,28 JUL 1995,CRO,1,,"Športni center, Kranj (SLO)",11 MAY 2024,1214.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14436507,toplist
6.0,8.35,0.9,Lester LESCAY,15 OCT 2001,CUB,1,,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1214.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14742125,toplist
8.0,8.32,-0.2,Christopher MITREVSKI,12 JUL 1996,AUS,1,,"SA Athletic Stadium, Adelaide (AUS)",14 APR 2024,1209.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14552175,toplist
9.0,8.3,1.3,Jovan VAN VUUREN,17 JUL 1996,RSA,1,,"Pilditch Stadium, Pretoria (RSA)",09 MAR 2024,1203.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14580816,toplist
10.0,8.28,1.4,Yuki HASHIOKA,23 JAN 1999,JPN,1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",15 MAR 2024,1199.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14719623,toplist
10.0,8.28,0.4,Tajay GAYLE,02 AUG 1996,JAM,1,,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1199.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14631861,toplist
12.0,8.23,,Johnny BRACKINS,29 JUL 2003,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",17 FEB 2024,1188.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14807813,toplist
13.0,8.22,,Malcolm CLEMONS,08 MAR 2002,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1186.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14787637,toplist
13.0,8.22,0.6,Cheswill JOHNSON,30 SEP 1997,RSA,1,,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",19 APR 2024,1186.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14741320,toplist
13.0,8.22,0.8,JC STEVENSON,02 JUN 2004,USA,1,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1186.0,men_LJ,2024,https://worldathletics.org/athletes/united-states/jc-stevenson-15026856,toplist
13.0,8.22,1.4,Shawn-D THOMPSON,20 JAN 1997,JAM,,,"Keskusurheilukenttä, Joensuu (FIN)",20 JUL 2024,1186.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14691402,toplist
17.0,8.21,1.7,Daníel Ingi EGILSSON,16 AUG 2000,ISL,1,,"Malmö Stadion, Malmö (SWE)",19 MAY 2024,1184.0,men_LJ,2024,https://worldathletics.org/athletes/iceland/daniel-ingi-egilsson-15011625,toplist
18.0,8.2,,Jeremiah DAVIS,31 AUG 2001,USA,1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",09 FEB 2024,1181.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14926128,toplist
18.0,8.2,1.2,Jacob FINCHAM-DUKES,12 JAN 1997,GBR,1,,"Mike A. Myers Stadium, Austin, TX (USA)",26 APR 2024,1181.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14536147,toplist
20.0,8.18,,Simon BATZ,01 DEC 2002,GER,1,,"Halle Stéphane Diagana, Lyon (FRA) (i)",09 FEB 2024,1177.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14845074,toplist
20.0,8.18,,Heng SHU,22 MAY 2004,CHN,1,,"Tuanbo Sports Center, Tianjin (CHN) (i)",31 MAR 2024,1177.0,men_LJ,2024,https://worldathletics.org/athletes/pr-of-china/heng-shu-15072915,toplist
20.0,8.18,1.4,Jarrion LAWSON,06 MAY 1994,USA,3,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1177.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14443773,toplist
23.0,8.17,0.0,Anvar ANVAROV,22 OCT 2000,UZB,1,,"Central Square, Kalamata (GRE)",21 MAY 2024,1175.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14934300,toplist
23.0,8.17,0.0,Chengliang LI,05 APR 2006,CHN,1,,Xi'an (CHN),08 JUN 2024,1175.0,men_LJ,2024,https://worldathletics.org/athletes/pr-of-china/chengliang-li-15034362,toplist
23.0,8.17,0.1,Jaime GUERRA,30 OCT 1999,ESP,1,,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",29 JUN 2024,1175.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14734117,toplist
26.0,8.16,,Arnovis DALMERO,23 SEP 2000,COL,1,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL) (i)",25 JAN 2024,1173.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14768739,toplist
26.0,8.16,0.2,Charles GODFRED,17 APR 2004,NGR,1,,"Samuel Ogbemudia Stadium, Benin City (NGR)",17 JUN 2024,1173.0,men_LJ,2024,https://worldathletics.org/athletes/nigeria/charles-godfred-15090505,toplist
28.0,8.15,1.6,Gabriel Luiz BOZA,07 MAR 2003,BRA,1,,"CNDA, Bragança Paulista (BRA)",06 APR 2024,1170.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14862447,toplist
28.0,8.15,0.7,Radek JUŠKA,08 MAR 1993,CZE,1q2,,"Stade de France, Paris (FRA)",04 AUG 2024,1170.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14403432,toplist
28.0,8.15,0.6,Roko FARKAŠ,11 FEB 2005,CRO,1q1,,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,1170.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14932735,toplist
28.0,8.15,0.7,Changzhou HUANG,20 AUG 1994,CHN,2,,"Sports Center, Quzhou (CHN)",14 SEP 2024,1170.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14502006,toplist
32.0,8.14,,Gerson BALDÉ,28 JAN 2000,POR,1,,"Centro Desportivo Nacional do Jamor, Lisboa (POR) (i)",21 FEB 2024,1168.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14849980,toplist
32.0,8.14,0.4,Darcy ROPER,31 MAR 1998,AUS,1q1,,"SA Athletic Stadium, Adelaide (AUS)",12 APR 2024,1168.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14550669,toplist
32.0,8.14,0.7,Shunsuke IZUMIYA,26 JAN 2000,JPN,1,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",22 SEP 2024,1168.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14815041,toplist
35.0,8.13,-0.1,Divan MANUEL,15 SEP 1996,RSA,2,,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",19 APR 2024,1166.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14690793,toplist
35.0,8.13,0.4,Mingkun ZHANG,20 OCT 2000,CHN,1,,"National Stadium, Tokyo (JPN)",19 MAY 2024,1166.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14884079,toplist
35.0,8.13,0.3,Keito YAMAURA,09 NOV 2000,JPN,1,,"Olympic Sports Center, Chongqing (CHN)",28 MAY 2024,1166.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14855151,toplist
35.0,8.13,1.5,Jason SMITH,19 DEC 1998,USA,2,,"CVEATC, Chula Vista, CA (USA)",02 JUN 2024,1166.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14780888,toplist
35.0,8.13,,Joshua RIVERS,,USA,1,,"Kolf Sports Center, Oshkosh, WI (USA) (i)",07 DEC 2024,1166.0,men_LJ,2024,https://worldathletics.org/athletes/united-states/joshua-rivers-014971643,toplist
40.0,8.12,-0.8,Bozhidar SARÂBOYUKOV,06 AUG 2004,BUL,2,,"Atatürk Stadyumu, Izmir (TUR)",25 MAY 2024,1168.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14927349,toplist
40.0,8.12,0.5,Jianan WANG,27 AUG 1996,CHN,2q2,,"Stade de France, Paris (FRA)",04 AUG 2024,1164.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14514470,toplist
42.0,8.11,1.6,Kemonie BRIGGS,21 MAY 1996,USA,1,,"Cougar Athletic Stadium, Azusa, CA (USA)",11 MAY 2024,1162.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14581153,toplist
42.0,8.11,0.1,Isaac GRIMES,07 FEB 1998,USA,5,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1162.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14820319,toplist
44.0,8.1,0.7,Steffin MCCARTER,19 JAN 1997,USA,6,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1160.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14659719,toplist
45.0,8.09,1.6,Yasser Mohammed TRIKI,24 MAR 1997,ALG,1q1,,"University of Ghana Sports Stadium, Accra (GHA)",21 MAR 2024,1157.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14597364,toplist
46.0,8.08,-1.2,Luka HERDEN,09 FEB 2000,GER,4q2,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1162.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14717467,toplist
46.0,8.08,1.0,Tom CAMPAGNE,14 NOV 2000,FRA,5,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1155.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14758440,toplist
46.0,8.08,1.8,Cameron CRUMP,03 SEP 1999,USA,7,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1155.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14874269,toplist
46.0,8.08,0.4,Xinglong GAO,12 MAR 1994,CHN,3,,"Sports Center, Quzhou (CHN)",14 SEP 2024,1155.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14522578,toplist
50.0,8.07,0.6,Marquis DENDY,17 NOV 1992,USA,2,,"National Stadium, Tokyo (JPN)",19 MAY 2024,1153.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14374165,toplist
50.0,8.07,1.1,Filippo RANDAZZO,27 APR 1996,ITA,1,,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1153.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14514010,toplist
50.0,8.07,0.4,Eusebio CÁCERES,10 SEP 1991,ESP,2,,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",29 JUN 2024,1153.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14166878,toplist
50.0,8.07,-0.5,Jinsuok SUNG,02 JAN 1997,KOR,1,,"Gimhae Stadium, Gimhae (KOR)",13 OCT 2024,1156.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14670887,toplist
54.0,8.06,0.4,Liam ADCOCK,21 JUN 1996,AUS,2,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1151.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14572123,toplist
54.0,8.06,1.2,Rikuto FUJIWARA,13 APR 2000,JPN,1f1,,"Niigatashi Field, Niigata (JPN)",24 AUG 2024,1151.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14819246,toplist
56.0,8.05,-0.1,Nikithemba HANI,12 OCT 2000,RSA,3,,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",19 APR 2024,1149.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14816197,toplist
56.0,8.05,0.6,Maikel Yorges VIDAL,06 JAN 2000,CUB,2,,"Helmántico, Salamanca (ESP)",01 JUN 2024,1149.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14663419,toplist
58.0,8.04,,Trumaine JEFFERSON,21 APR 1995,USA,1,,"Houston-Yeoman FH, Houston, TX (USA) (i)",26 JAN 2024,1146.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14621992,toplist
58.0,8.04,,Erwan KONATE,18 APR 2003,FRA,1,,"Halle Michel d'Ornano, Mondeville (FRA) (i)",07 FEB 2024,1146.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14898142,toplist
58.0,8.04,,Yuhao SHI,26 SEP 1998,CHN,1f1,,"Jiangsu Sports Bureau Training Center, Nanjing (CHN) (i)",17 MAR 2024,1146.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14714402,toplist
58.0,8.04,-0.7,Lucas Marcelino DOS SANTOS,04 JAN 1995,BRA,1,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",09 JUN 2024,1150.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14520721,toplist
62.0,8.03,0.2,Yu-Tang LIN,11 MAY 2000,TPE,3,,"National Stadium, Tokyo (JPN)",19 MAY 2024,1144.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14831893,toplist
62.0,8.03,-0.5,Petr MEINDLSCHMID,15 JAN 2006,CZE,7,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1147.0,men_LJ,2024,https://worldathletics.org/athletes/czechia/petr-meindlschmid-15003256,toplist
62.0,8.03,-0.1,Goodness IREDIA,,NGR,2,,"Samuel Ogbemudia Stadium, Benin City (NGR)",17 JUN 2024,1144.0,men_LJ,2024,https://worldathletics.org/athletes/nigeria/goodness-iredia-14960528,toplist
62.0,8.03,-0.2,William WILLIAMS,31 JAN 1995,USA,2q1,,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1145.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14613733,toplist
62.0,8.03,1.2,Artyom CHERMOSHANSKIY,07 FEB 2001,RUS,1,,"Olympic Stadium, Cheboksary (RUS)",08 JUL 2024,1144.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14807147,toplist
62.0,8.03,0.8,Sander SKOTHEIM,31 MAY 2002,NOR,1ce2,,"Stade de France, Paris (FRA)",02 AUG 2024,1144.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14834505,toplist
62.0,8.03,0.8,Hibiki TSUHA,21 JAN 1998,JPN,2,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",22 SEP 2024,1144.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14714426,toplist
69.0,8.02,,Kareem Hatem MERSAL,08 OCT 2001,ITA,1,,"US Air Force Academy Cadet Field House, Colorado Springs, CO (USA) (i)",19 JAN 2024,1142.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14829523,toplist
69.0,8.02,,Kenson TATE,13 APR 2003,USA,2,,"Houston-Yeoman FH, Houston, TX (USA) (i)",26 JAN 2024,1142.0,men_LJ,2024,https://worldathletics.org/athletes/united-states/kenson-tate-14937694,toplist
69.0,8.02,1.0,Emiliano LASA,25 JAN 1990,URU,,,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1142.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14374159,toplist
72.0,8.01,1.5,Jermel JONES II,23 SEP 2000,USA,1,,"Cougar Athletic Stadium, Azusa, CA (USA)",13 APR 2024,1140.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14875804,toplist
72.0,8.01,-0.8,Aditya KUMAR,26 DEC 2002,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",30 APR 2024,1144.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14914259,toplist
72.0,8.01,-1.1,Markus ROOTH,22 DEC 2001,NOR,1ce1,,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1146.0,men_LJ,2024,https://worldathletics.org/athletes/athlete=14783534,toplist
