Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
8.0,9.86,1.5,Christian COLEMAN,06 MAR 1996,USA,1sf3,,"Hayward Field, Eugene, OR (USA)",23 JUN 2024,1255.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14541956,toplist
8.0,9.86,1.9,Benjamin RICHARDSON,19 DEC 2003,RSA,1f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1255.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14888283,toplist
8.0,9.86,1.0,Letsile TEBOGO,07 JUN 2003,BOT,6,,"Stade de France, Paris (FRA)",04 AUG 2024,1255.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14883897,toplist
11.0,9.87,0.4,Kenneth BEDNAREK,14 OCT 1998,USA,2,,"Hayward Field, Eugene, OR (USA)",23 JUN 2024,1252.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14715244,toplist
12.0,9.89,1.9,Ackeem BLAKE,21 JAN 2002,JAM,3,,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1245.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14638971,toplist
13.0,9.9,0.0,Shainer REGINFO MONTOYA,08 APR 2002,CUB,1f1,,"Helmántico, Salamanca (ESP)",01 JUN 2024,1241.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14835237,toplist
14.0,9.91,1.2,Emmanuel MATADI,15 APR 1991,LBR,1,,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1238.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14375111,toplist
15.0,9.93,1.6,Christian MILLER,16 MAY 2006,USA,1f1,,"National Training Center, Clermont, FL (USA)",20 APR 2024,1231.0,men_100m,2024,https://worldathletics.org/athletes/united-states/christian-miller-15033045,toplist
15.0,9.93,2.0,Kendal WILLIAMS,23 SEP 1995,USA,1f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1231.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14465376,toplist
17.0,9.94,1.7,Brandon HICKLIN,02 APR 1999,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1227.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14802271,toplist
17.0,9.94,1.4,Favour ASHE,28 APR 2002,NGR,1h2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1227.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14888403,toplist
17.0,9.94,0.8,Pjai AUSTIN,19 SEP 2000,USA,1h1,,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1227.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14837008,toplist
20.0,9.95,0.2,Louie HINCHLIFFE,18 JUL 2002,GBR,1,,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1224.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14843498,toplist
20.0,9.95,1.9,Ronnie BAKER,15 OCT 1993,USA,2f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1224.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14498578,toplist
22.0,9.96,0.0,Reynaldo R. ESPINOSA,01 FEB 2003,CUB,2f1,,"Helmántico, Salamanca (ESP)",01 JUN 2024,1220.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14844892,toplist
22.0,9.96,1.5,Chituru ALI,06 APR 1999,ITA,2,,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1220.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14701305,toplist
22.0,9.96,0.5,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,4sf3,,"Stade de France, Paris (FRA)",04 AUG 2024,1220.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14671546,toplist
25.0,9.97,1.4,Jeremiah AZU,15 MAY 2001,GBR,1f1,,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1217.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14771648,toplist
25.0,9.97,1.5,Jhonny RENTERIA JIMÉNEZ,26 MAR 1997,COL,1,,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1217.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14666260,toplist
25.0,9.97,1.5,Kyree KING,09 JUL 1994,USA,3sf3,,"Hayward Field, Eugene, OR (USA)",23 JUN 2024,1217.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14476000,toplist
25.0,9.97,-0.2,Courtney LINDSEY,18 NOV 1998,USA,1,,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1218.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14845926,toplist
29.0,9.98,0.4,Bryan LEVELL,23 DEC 2003,JAM,2sf2,,"National Stadium, Kingston (JAM)",28 JUN 2024,1213.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14925442,toplist
29.0,9.98,1.9,Ebrahima CAMARA,18 SEP 1996,GAM,3f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1213.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14579425,toplist
29.0,9.98,1.8,Jeff ERIUS,08 MAR 2004,FRA,1f1,,"Stadium Municipal, Albi (FRA)",19 JUL 2024,1213.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14909605,toplist
29.0,9.98,0.3,Emmanuel ESEME,17 AUG 1993,CMR,2h7,,"Stade de France, Paris (FRA)",03 AUG 2024,1213.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14852717,toplist
29.0,9.98,0.5,Andre DE GRASSE,10 NOV 1994,CAN,5sf3,,"Stade de France, Paris (FRA)",04 AUG 2024,1213.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14535607,toplist
34.0,9.99,0.6,Godson Oke OGHENEBRUME,27 MAY 2003,NGR,1,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1210.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14830854,toplist
34.0,9.99,0.5,Owen ANSAH,28 NOV 2000,GER,1,,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1210.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14812323,toplist
36.0,10.0,2.0,Cejhae GREENE,06 OCT 1995,ANT,2f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14469945,toplist
36.0,10.0,1.7,Reece PRESCOD,29 FEB 1996,GBR,1er1,,"Lee Valley Athletics Centre, London (GBR)",02 JUN 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14522622,toplist
36.0,10.0,1.0,Sandrey DAVISON,25 JAN 2003,JAM,3h2,,"National Stadium, Kingston (JAM)",27 JUN 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14883198,toplist
36.0,10.0,1.0,Julian FORTE,07 JAN 1993,JAM,1h3,,"National Stadium, Kingston (JAM)",27 JUN 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14367596,toplist
36.0,10.0,1.9,Lucas ANSAH-PEPRAH,16 JAN 2000,GER,4f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14771269,toplist
36.0,10.0,0.1,Kayinsola AJAYI,14 SEP 2004,NGR,1f3,,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14976296,toplist
36.0,10.0,1.2,Joseph FAHNBULLEH,11 SEP 2001,LBR,2,,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14803230,toplist
36.0,10.0,1.1,Rikkoi BRATHWAITE,13 FEB 1999,IVB,2h2,,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14739360,toplist
36.0,10.0,-0.3,Zharnel HUGHES,13 JUL 1995,GBR,6,,"Olympic Stadium, London (GBR)",20 JUL 2024,1207.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14414524,toplist
36.0,10.0,0.7,Felipe BARDI,08 OCT 1998,BRA,1,,"COTP Stadium, São Paulo (BRA)",23 AUG 2024,1206.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14657140,toplist
46.0,10.01,1.7,Malachi MURRAY,18 MAR 2000,CAN,2f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1203.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14760374,toplist
46.0,10.01,1.1,Cooper BIBBS,14 APR 1998,USA,1f1,,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1203.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14674045,toplist
46.0,10.01,0.7,Jerome BLAKE,18 AUG 1995,CAN,1,,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1203.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14654737,toplist
49.0,10.02,1.7,Hiroki YANAGITA,25 JUL 2003,JPN,3f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1199.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14860572,toplist
49.0,10.02,0.6,Wanya MCCOY,29 MAR 2003,BAH,2,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1199.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14887975,toplist
49.0,10.02,0.2,Abdul-Rasheed SAMINU,06 OCT 1997,GHA,5,,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1199.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14893921,toplist
49.0,10.02,0.9,Ryiem FORDE,23 MAY 2001,JAM,1h4,,"National Stadium, Kingston (JAM)",27 JUN 2024,1199.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14779152,toplist
49.0,10.02,0.7,Shaun MASWANGANYI,01 FEB 2001,RSA,5sf1,,"Stade de France, Paris (FRA)",04 AUG 2024,1199.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14748228,toplist
54.0,10.03,0.6,T'Mars MCCALLUM,20 MAY 2004,USA,3,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1196.0,men_100m,2024,https://worldathletics.org/athletes/united-states/tmars-mccallum-15040140,toplist
54.0,10.03,1.9,Duan ASEMOTA,29 AUG 1996,CAN,1,,"Alumni Stadium, London (CAN)",26 MAY 2024,1196.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14551202,toplist
54.0,10.03,0.1,Ismael KONE,06 NOV 2000,CIV,1sf1,,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1196.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14849101,toplist
54.0,10.03,1.5,Lance LANG,01 FEB 2001,USA,4sf3,,"Hayward Field, Eugene, OR (USA)",23 JUN 2024,1196.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14862984,toplist
54.0,10.03,1.9,Bradley NKOANA,27 JAN 2005,RSA,5f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1196.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14883601,toplist
54.0,10.03,1.9,Seye OGUNLEWE,30 AUG 1991,NGR,6f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1196.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14373436,toplist
60.0,10.04,2.0,Eloy BENITEZ,07 MAY 2003,PUR,3f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1193.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14885449,toplist
60.0,10.04,0.6,Myles THOMAS,2004,USA,4,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1193.0,men_100m,2024,https://worldathletics.org/athletes/united-states/myles-thomas-15022021,toplist
60.0,10.04,1.4,ZaChaeus BEARD,30 SEP 2000,USA,3h2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1193.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14875247,toplist
60.0,10.04,2.0,Eliezer ADJIBI,23 SEP 2000,CAN,1h2,,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1193.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14806353,toplist
60.0,10.04,1.8,Retshidisitswe MLENGA,27 FEB 2000,RSA,1h1,,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1193.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14692981,toplist
60.0,10.04,1.0,Sachin DENNIS,02 AUG 2002,JAM,4h2,,"National Stadium, Kingston (JAM)",27 JUN 2024,1193.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14740832,toplist
60.0,10.04,0.9,Jelani WALKER,10 JUN 1998,JAM,5,,"National Stadium, Kingston (JAM)",28 JUN 2024,1193.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14574661,toplist
67.0,10.05,2.0,Devin AUGUSTINE,02 DEC 2003,TTO,1,,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1189.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14847466,toplist
67.0,10.05,0.7,Jehlani GORDON,01 DEC 2003,JAM,1h3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1189.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14875514,toplist
67.0,10.05,1.9,Usheoritse ITSEKIRI,31 JAN 1998,NGR,2,,"Alumni Stadium, London (CAN)",26 MAY 2024,1189.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14705042,toplist
67.0,10.05,0.7,Romell GLAVE,11 NOV 1999,GBR,1er1,,"London Marathon Community Track, London (GBR)",26 MAY 2024,1189.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14759041,toplist
67.0,10.05,1.1,Asani HAMPTON,03 APR 2000,USA,2f1,,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1189.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14789803,toplist
67.0,10.05,1.0,Benjamin AZAMATI,14 JAN 1998,GHA,1,,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1189.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14873268,toplist
67.0,10.05,1.5,Marcellus MOORE,30 JUN 2002,USA,5sf3,,"Hayward Field, Eugene, OR (USA)",23 JUN 2024,1189.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14774741,toplist
74.0,10.06,0.5,Zhenye XIE,17 AUG 1993,CHN,2f1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",23 MAR 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14376449,toplist
74.0,10.06,1.7,Traunard FOLSON,2003,USA,4f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/united-states/traunard-folson-14993530,toplist
74.0,10.06,0.6,Tarsis Gracious OROGOT,24 NOV 2002,UGA,5,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14836521,toplist
74.0,10.06,1.2,Joshua HARTMANN,09 JUN 1999,GER,1f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14705838,toplist
74.0,10.06,0.0,Tapiwanashe MAKARAWU,14 AUG 2000,ZIM,1sf2,,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14805965,toplist
74.0,10.06,1.1,Jinxian HE,13 NOV 2006,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",29 JUN 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/pr-of-china/jinxian-he-15096862,toplist
74.0,10.06,1.9,Simon VERHERSTRAETEN,14 JAN 1999,BEL,7f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14681303,toplist
74.0,10.06,0.7,Eugene AMO-DADZIE,22 JUN 1992,GBR,2f1,,"Pramtalstadion, Andorf (AUT)",17 AUG 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14876047,toplist
74.0,10.06,0.7,Simon WULFF,01 JAN 2001,GER,2,,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1186.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14774247,toplist
83.0,10.07,1.9,Nasser Mahmoud MOHAMMED,25 MAR 2002,KSA,1,,"Prince Nayef Sports City, Qatif (KSA)",10 MAY 2024,1182.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14976748,toplist
83.0,10.07,2.0,Chijindu UJAH,05 MAR 1994,GBR,1er11,,"Lee Valley Athletics Centre, London (GBR)",19 MAY 2024,1182.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14410429,toplist
83.0,10.07,0.7,Jamarion STUBBS,05 SEP 2004,USA,4h3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1182.0,men_100m,2024,https://worldathletics.org/athletes/united-states/jamarion-stubbs-15055817,toplist
83.0,10.07,1.0,Rohan WATSON,29 APR 2002,JAM,2h3,,"National Stadium, Kingston (JAM)",27 JUN 2024,1182.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14779154,toplist
83.0,10.07,0.0,Gary CARD,04 JUN 2007,JAM,1,,"National Stadium, Kingston (JAM)",28 JUN 2024,1182.0,men_100m,2024,https://worldathletics.org/athletes/jamaica/gary-card-15010819,toplist
83.0,10.07,1.0,Erik CARDOSO,03 MAR 2000,BRA,2h1,,"COTP Stadium, São Paulo (BRA)",23 AUG 2024,1182.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14718734,toplist
89.0,10.08,0.8,Jiapeng CHEN,05 JUL 2002,CHN,1f3,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1179.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14885028,toplist
89.0,10.08,1.1,Omari LEWIS,26 NOV 2001,TTO,1f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",13 APR 2024,1179.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14843819,toplist
89.0,10.08,1.3,Puripol BOONSON,13 JAN 2006,THA,2f3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1179.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14992965,toplist
89.0,10.08,0.3,Henrik LARSSON,30 SEP 1999,SWE,1,,"Stadion Eggenberg, Graz (AUT)",12 MAY 2024,1179.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14678946,toplist
89.0,10.08,1.9,Yannick WOLF,12 MAY 2000,GER,1f2,,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1179.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14717484,toplist
89.0,10.08,1.2,Alaba AKINTOLA,14 SEP 2001,NGR,1f3,,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1179.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14807262,toplist
89.0,10.08,1.4,Pablo MATEO,01 FEB 2001,FRA,1,,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1179.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14778499,toplist
89.0,10.08,0.7,Kadrian GOLDSON,08 NOV 1997,JAM,3,,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1179.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14738031,toplist
97.0,10.09,1.9,Taymir BURNET,01 OCT 1992,NED,1,,"McArthur Stadium, Potchefstroom (RSA)",14 FEB 2024,1176.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14530331,toplist
97.0,10.09,2.0,Kalen WALKER,13 OCT 2001,USA,1f1,,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",16 MAR 2024,1176.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14895125,toplist
97.0,10.09,1.4,Elijah HALL,22 AUG 1994,USA,1,,"Carl Lewis TF and Soccer Complex, Houston, TX (USA)",06 APR 2024,1176.0,men_100m,2024,https://worldathletics.org/athletes/athlete=14432013,toplist
97.0,10.09,1.8,Sam BLASKOWSKI,05 NOV 2002,USA,1,,"Veterans Memorial Stadium, La Crosse, WI (USA)",10 MAY 2024,1176.0,men_100m,2024,https://worldathletics.org/athletes/united-states/sam-blaskowski-15012782,toplist
1.0,9.75,0.8,Kishane THOMPSON,17 JUL 2001,JAM,1,,"National Stadium, Kingston (JAM)",27 JUN 2025,1294.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14738009,toplist
2.0,9.77,0.3,Oblique SEVILLE,16 MAR 2001,JAM,1,,"National Stadium, Tokyo (JPN)",14 SEP 2025,1287.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14737998,toplist
3.0,9.79,1.8,Kenneth BEDNAREK,14 OCT 1998,USA,1,,"Hayward Field, Eugene, OR (USA)",01 AUG 2025,1280.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14715244,toplist
4.0,9.82,1.3,Bryan LEVELL,23 DEC 2003,JAM,1f1,,"Leichtathletikarena, Eisenstadt (AUT)",23 JUL 2025,1269.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14925442,toplist
4.0,9.82,1.8,Courtney LINDSEY,18 NOV 1998,USA,2,,"Hayward Field, Eugene, OR (USA)",01 AUG 2025,1269.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14845926,toplist
6.0,9.83,1.8,T'Mars MCCALLUM,20 MAY 2004,USA,3,,"Hayward Field, Eugene, OR (USA)",01 AUG 2025,1266.0,men_100m,2025,https://worldathletics.org/athletes/united-states/tmars-mccallum-15040140,toplist
7.0,9.84,1.1,Trayvon BROMELL,10 JUL 1995,USA,1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1262.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14519911,toplist
7.0,9.84,1.5,Abdul-Rasheed SAMINU,06 OCT 1997,GHA,1h1,,"McEachern High School, Powder Springs, GA (USA)",19 JUL 2025,1262.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14893921,toplist
9.0,9.86,1.8,Christian COLEMAN,06 MAR 1996,USA,5,,"Hayward Field, Eugene, OR (USA)",01 AUG 2025,1255.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14541956,toplist
10.0,9.87,2.0,Eugene AMO-DADZIE,22 JUN 1992,GBR,1er1,,"Lee Valley Athletics Centre, London (GBR)",30 AUG 2025,1252.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14876047,toplist
10.0,9.87,0.3,Gift LEOTLELA,12 MAY 1998,RSA,1h1,,"National Stadium, Tokyo (JPN)",13 SEP 2025,1252.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14578589,toplist
12.0,9.88,0.8,Ackeem BLAKE,21 JAN 2002,JAM,3,,"National Stadium, Kingston (JAM)",27 JUN 2025,1248.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14638971,toplist
12.0,9.88,0.3,Kayinsola AJAYI,14 SEP 2004,NGR,2h1,,"National Stadium, Tokyo (JPN)",13 SEP 2025,1248.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14976296,toplist
14.0,9.89,0.3,Noah LYLES,18 JUL 1997,USA,3,,"National Stadium, Tokyo (JPN)",14 SEP 2025,1245.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14536762,toplist
15.0,9.9,-1.4,Akani SIMBINE,21 SEP 1993,RSA,1f1,,"National Stadium, Gaborone (BOT)",12 APR 2025,1249.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14417763,toplist
16.0,9.91,0.4,Zharnel HUGHES,13 JUL 1995,GBR,2,,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1238.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14414524,toplist
17.0,9.92,1.8,Maurice GLEATON,26 NOV 2006,USA,6,,"Hayward Field, Eugene, OR (USA)",01 AUG 2025,1234.0,men_100m,2025,https://worldathletics.org/athletes/united-states/maurice-gleaton-15094520,toplist
17.0,9.92,1.8,Ronnie BAKER,15 OCT 1993,USA,7,,"Hayward Field, Eugene, OR (USA)",01 AUG 2025,1234.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14498578,toplist
19.0,9.93,1.8,Brandon HICKLIN,02 APR 1999,USA,1f1,,"National Training Center, Clermont, FL (USA)",26 APR 2025,1231.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14802271,toplist
19.0,9.93,1.5,Erik CARDOSO,03 MAR 2000,BRA,1,,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",31 JUL 2025,1231.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14718734,toplist
21.0,9.94,-0.3,Bayanda WALAZA,09 FEB 2006,RSA,1,,"Sports Park Mladost, Zagreb (CRO)",24 MAY 2025,1228.0,men_100m,2025,https://worldathletics.org/athletes/south-africa/bayanda-walaza-15022957,toplist
21.0,9.94,1.1,Kalen WALKER,13 OCT 2001,USA,1h2,,"Cushing Stadium, College Station, TX (USA)",30 MAY 2025,1227.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14895125,toplist
21.0,9.94,0.0,Letsile TEBOGO,07 JUN 2003,BOT,2sf3,,"National Stadium, Tokyo (JPN)",14 SEP 2025,1227.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14883897,toplist
21.0,9.94,0.7,Puripol BOONSON,13 JAN 2006,THA,1h1,,"Supachalasai National Stadium, Bangkok (THA)",11 DEC 2025,1227.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14992965,toplist
25.0,9.95,0.0,Jordan ANTHONY,29 JUN 2004,USA,1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",17 MAY 2025,1224.0,men_100m,2025,https://worldathletics.org/athletes/united-states/jordan-anthony-14961803,toplist
25.0,9.95,0.7,Eloy BENITEZ,07 MAY 2003,PUR,2h1,,"National Training Center, Clermont, FL (USA)",24 MAY 2025,1224.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14885449,toplist
25.0,9.95,0.4,Jerome BLAKE,18 AUG 1995,CAN,1,,"Grand Bahama Sports Complex, Freeport (BAH)",15 AUG 2025,1224.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14654737,toplist
28.0,9.96,1.7,Ronal LONGA,30 JUN 2004,COL,1,,"Centro Sportivo Fontanassa, Savona (ITA)",21 MAY 2025,1220.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14992007,toplist
28.0,9.96,1.5,Marcellus MOORE,30 JUN 2002,USA,1,,"Alumni Stadium, London (CAN)",22 JUN 2025,1220.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14774741,toplist
30.0,9.97,1.9,Jeremiah AZU,15 MAY 2001,GBR,1f1,,"London Marathon Community Track, London (GBR)",17 AUG 2025,1217.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14771648,toplist
31.0,9.98,1.2,Benjamin AZAMATI,14 JAN 1998,GHA,1f1,,"Notre Dame HS, Sherman Oaks, CA (USA)",22 MAY 2025,1213.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14873268,toplist
31.0,9.98,-0.7,Lachlan KENNEDY,04 NOV 2003,AUS,1,,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",31 MAY 2025,1217.0,men_100m,2025,https://worldathletics.org/athletes/athlete=14970569,toplist
