Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
64,32:04.11,,Felista WANJUGU,18 FEB 1990,KEN,1,,Kumagaya (JPN),22 MAY 2016,1135,women_10000m,2016,https://worldathletics.org/athletes/athlete=14289529,toplist
65,32:04.21,,Lanni MARCHANT,11 APR 1984,CAN,25,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1135,women_10000m,2016,https://worldathletics.org/athletes/athlete=14316001,toplist
66,32:05.05,,Mao KIYOTA,12 SEP 1993,JPN,5f1,,Abashiri (JPN),11 JUL 2016,1135,women_10000m,2016,https://worldathletics.org/athletes/athlete=14438397,toplist
67,32:05.82,,Salomé ROCHA,25 APR 1990,POR,4,,Parliament Hill (GBR),21 MAY 2016,1134,women_10000m,2016,https://worldathletics.org/athletes/athlete=14295060,toplist
68,32:06.23,,Clémence CALVIN,17 MAY 1990,FRA,19f1,,"Palo Alto, CA (USA)",01 MAY 2016,1134,women_10000m,2016,https://worldathletics.org/athletes/athlete=14258216,toplist
69,32:06.82,,Natosha ROGERS,07 MAY 1991,USA,1,,"Portland, OR (USA)",11 JUN 2016,1133,women_10000m,2016,https://worldathletics.org/athletes/athlete=14413831,toplist
70,32:07.56,,Ai INOUE,13 JAN 1990,JPN,6f1,,Abashiri (JPN),11 JUL 2016,1132,women_10000m,2016,https://worldathletics.org/athletes/athlete=14425348,toplist
71,32:07.77,,Kasumi NISHIHARA,01 MAR 1989,JPN,20f1,,"Palo Alto, CA (USA)",01 MAY 2016,1132,women_10000m,2016,https://worldathletics.org/athletes/athlete=14287422,toplist
72,32:08.02,,Sule UTURA,08 FEB 1990,ETH,11,,Hengelo (NED),29 JUN 2016,1132,women_10000m,2016,https://worldathletics.org/athletes/athlete=14259706,toplist
73,32:08.32,,Courtney SMITH,01 MAY 1996,USA,6f1,,"Palo Alto, CA (USA)",01 APR 2016,1132,women_10000m,2016,https://worldathletics.org/athletes/athlete=14545529,toplist
74,32:08.39,,Chelsea BLAASE,10 APR 1994,USA,7f1,,"Palo Alto, CA (USA)",01 APR 2016,1132,women_10000m,2016,https://worldathletics.org/athletes/athlete=14568627,toplist
75,32:09.14,,Tatiele Roberta DE CARVALHO,22 NOV 1989,BRA,2,,"Portland, OR (USA)",11 JUN 2016,1131,women_10000m,2016,https://worldathletics.org/athletes/athlete=14372364,toplist
76,32:09.67,,Trihas GEBRE,29 APR 1990,ESP,29,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1131,women_10000m,2016,https://worldathletics.org/athletes/athlete=14259852,toplist
77,32:10.99,,Inés MELCHOR,30 AUG 1986,PER,22f1,,"Palo Alto, CA (USA)",01 MAY 2016,1129,women_10000m,2016,https://worldathletics.org/athletes/athlete=14293292,toplist
78,32:11.04,,Margarita HERNANDEZ FLORES,03 DEC 1985,MEX,2f2,,"Palo Alto, CA (USA)",01 MAY 2016,1129,women_10000m,2016,https://worldathletics.org/athletes/athlete=14385600,toplist
79,32:11.84,,Kate AVERY,10 OCT 1991,GBR,5,,Parliament Hill (GBR),21 MAY 2016,1129,women_10000m,2016,https://worldathletics.org/athletes/athlete=14274416,toplist
80,32:12.70,,Alla KULYATINA,09 JUN 1990,RUS,1,,Cheboksary (RUS),22 JUN 2016,1128,women_10000m,2016,https://worldathletics.org/athletes/athlete=14408065,toplist
81,32:13.03,,Sara SLATTERY,02 OCT 1981,USA,3f2,,"Palo Alto, CA (USA)",01 MAY 2016,1128,women_10000m,2016,https://worldathletics.org/athletes/athlete=14321417,toplist
82,32:13.08,,Yekaterina TUNGUSKOVA,10 MAY 1988,UZB,1,,Dushanbe (TJK),13 JUN 2016,1128,women_10000m,2016,https://worldathletics.org/athletes/athlete=14330184,toplist
83,32:13.17,,Marisol ROMERO ROSALES,26 JAN 1983,MEX,23f1,,"Palo Alto, CA (USA)",01 MAY 2016,1127,women_10000m,2016,https://worldathletics.org/athletes/athlete=14291236,toplist
84,32:13.44,,Yelena SEDOVA,01 MAR 1990,RUS,2,,Cheboksary (RUS),22 JUN 2016,1127,women_10000m,2016,https://worldathletics.org/athletes/athlete=14941161,toplist
85,32:14.25,,Shure DEMISE,21 JAN 1996,ETH,5,,Durban (RSA),25 JUN 2016,1127,women_10000m,2016,https://worldathletics.org/athletes/athlete=14581927,toplist
86,32:14.40,,Kanayo MIYATA,14 FEB 1995,JPN,1,,Yamaguchi (JPN),10 DEC 2016,1126,women_10000m,2016,https://worldathletics.org/athletes/athlete=14441873,toplist
87,32:14.42,,Stephanie BRUCE,14 JAN 1984,GBR,8f1,,"Palo Alto, CA (USA)",01 APR 2016,1126,women_10000m,2016,https://worldathletics.org/athletes/athlete=14320297,toplist
88,32:14.43,,Yelena NAGOVITSYNA,07 DEC 1982,RUS,3,,Cheboksary (RUS),22 JUN 2016,1126,women_10000m,2016,https://worldathletics.org/athletes/athlete=14299204,toplist
89,32:15.40,,Ruihuan LIU,29 JUN 1992,CHN,1f1,,Zhengzhou (CHN),14 MAY 2016,1126,women_10000m,2016,https://worldathletics.org/athletes/athlete=14445727,toplist
90,32:15.53,,Elizeba CHERONO-FRANKEN,06 JUN 1988,NED,12,,Hengelo (NED),29 JUN 2016,1125,women_10000m,2016,https://worldathletics.org/athletes/athlete=14465406,toplist
91,32:15.73,,Mao ICHIYAMA,29 MAY 1997,JPN,2,,Yamaguchi (JPN),10 DEC 2016,1125,women_10000m,2016,https://worldathletics.org/athletes/athlete=14695498,toplist
92,32:16.03,,Sarah PAGANO,23 JUL 1991,USA,3,,"Portland, OR (USA)",11 JUN 2016,1125,women_10000m,2016,https://worldathletics.org/athletes/athlete=14366375,toplist
93,32:17.35,,Gladys CHESIR,20 FEB 1993,KEN,3,,Eldoret (KEN),30 JUN 2016,1124,women_10000m,2016,https://worldathletics.org/athletes/athlete=14431129,toplist
94,32:17.38,,Yenenesh TILAHUN DINKESA,22 SEP 1994,ETH,6,,Durban (RSA),25 JUN 2016,1124,women_10000m,2016,https://worldathletics.org/athletes/athlete=14615113,toplist
95,32:17.66,,Yuko KIKUCHI,08 JUN 1992,JPN,3,,Yamaguchi (JPN),10 DEC 2016,1124,women_10000m,2016,https://worldathletics.org/athletes/athlete=14498819,toplist
96,32:17.71,,Pauline KAMULU,30 DEC 1994,KEN,3,,Kumagaya (JPN),22 MAY 2016,1123,women_10000m,2016,https://worldathletics.org/athletes/athlete=14577978,toplist
97,32:18.44,,Mizuki TANIMOTO,18 DEC 1994,JPN,4,,Yamaguchi (JPN),10 DEC 2016,1123,women_10000m,2016,https://worldathletics.org/athletes/athlete=14605230,toplist
98,32:19.15,,Krisztina PAPP,17 DEC 1982,HUN,2f1,,Maia (POR),09 APR 2016,1122,women_10000m,2016,https://worldathletics.org/athletes/athlete=14282184,toplist
99,32:20.94,,Shiho TAKECHI,18 AUG 1990,JPN,8,,Nagoya (JPN),24 JUN 2016,1121,women_10000m,2016,https://worldathletics.org/athletes/athlete=14327830,toplist
100,32:21.20,,Risa KIKUCHI,05 FEB 1990,JPN,7f1,,Abashiri (JPN),11 JUL 2016,1120,women_10000m,2016,https://worldathletics.org/athletes/athlete=14334106,toplist
1,30:16.32,,Almaz AYANA,21 NOV 1991,ETH,1,,"Olympic Stadium, London (GBR)",05 AUG 2017,1233,women_10000m,2017,https://worldathletics.org/athletes/athlete=14259917,toplist
2,30:40.87,,Gelete BURKA,23 JAN 1986,ETH,1,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1210,women_10000m,2017,https://worldathletics.org/athletes/athlete=14259909,toplist
3,30:41.68,,Senbere TEFERI,03 MAY 1995,ETH,2,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1209,women_10000m,2017,https://worldathletics.org/athletes/athlete=14477329,toplist
4,30:44.57,,Belaynesh OLJIRA,26 JUN 1990,ETH,3,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1207,women_10000m,2017,https://worldathletics.org/athletes/athlete=14374540,toplist
5,30:56.48,,Dera DIDA,26 OCT 1996,ETH,4,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1196,women_10000m,2017,https://worldathletics.org/athletes/athlete=14672196,toplist
6,31:02.69,,Tirunesh DIBABA,01 JUN 1985,ETH,2,,"Olympic Stadium, London (GBR)",05 AUG 2017,1190,women_10000m,2017,https://worldathletics.org/athletes/athlete=14259871,toplist
7,31:03.50,,Agnes Jebet TIROP,23 OCT 1995,KEN,3,,"Olympic Stadium, London (GBR)",05 AUG 2017,1190,women_10000m,2017,https://worldathletics.org/athletes/athlete=14289007,toplist
8,31:05.14,,Rahma TUSA,14 SEP 1993,ETH,5,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1188,women_10000m,2017,https://worldathletics.org/athletes/athlete=14662234,toplist
9,31:07.56,,Veronicah Nyaruai WANJIRU,29 OCT 1989,KEN,6,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1186,women_10000m,2017,https://worldathletics.org/athletes/athlete=14289384,toplist
10,31:11.86,,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,4,,"Olympic Stadium, London (GBR)",05 AUG 2017,1182,women_10000m,2017,https://worldathletics.org/athletes/athlete=14413307,toplist
11,31:13.06,,Meraf BAHTA,24 JUN 1989,SWE,1,,"Palo Alto, CA (USA)",05 MAY 2017,1181,women_10000m,2017,https://worldathletics.org/athletes/athlete=14262200,toplist
12,31:17.20,,Amy CRAGG,21 JAN 1984,USA,2,,"Palo Alto, CA (USA)",05 MAY 2017,1177,women_10000m,2017,https://worldathletics.org/athletes/athlete=14312171,toplist
13,31:18.20,,Yasemin CAN,11 DEC 1996,TUR,1,,Baku (AZE),20 MAY 2017,1176,women_10000m,2017,https://worldathletics.org/athletes/athlete=14601536,toplist
14,31:19.00,,Desi Jisa MOKONIN,12 JUL 1997,BRN,7,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1176,women_10000m,2017,https://worldathletics.org/athletes/athlete=14646798,toplist
15,31:19.86,,Molly HUDDLE,31 AUG 1984,USA,1,,"Sacramento, CA (USA)",22 JUN 2017,1175,women_10000m,2017,https://worldathletics.org/athletes/athlete=14313054,toplist
16,31:20.24,,Susan KRUMINS,08 JUL 1986,NED,5,,"Olympic Stadium, London (GBR)",05 AUG 2017,1174,women_10000m,2017,https://worldathletics.org/athletes/athlete=14291825,toplist
17,31:20.45,,Emily INFELD,21 MAR 1990,USA,6,,"Olympic Stadium, London (GBR)",05 AUG 2017,1174,women_10000m,2017,https://worldathletics.org/athletes/athlete=14313263,toplist
18,31:21.11,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,7,,"Olympic Stadium, London (GBR)",05 AUG 2017,1174,women_10000m,2017,https://worldathletics.org/athletes/athlete=14288936,toplist
19,31:25.61,,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,,"Palo Alto, CA (USA)",05 MAY 2017,1170,women_10000m,2017,https://worldathletics.org/athletes/athlete=14477379,toplist
20,31:25.64,,Emily SISSON,12 OCT 1991,USA,3,,"Sacramento, CA (USA)",22 JUN 2017,1170,women_10000m,2017,https://worldathletics.org/athletes/athlete=14321386,toplist
21,31:27.30,,Ayuko SUZUKI,08 OCT 1991,JPN,10,,"Olympic Stadium, London (GBR)",05 AUG 2017,1168,women_10000m,2017,https://worldathletics.org/athletes/athlete=14428635,toplist
22,31:29.71,,Zinash DEBEBE,12 OCT 1996,ETH,8,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1166,women_10000m,2017,https://worldathletics.org/athletes/athlete=14731357,toplist
23,31:31.12,,Shalane FLANAGAN,08 JUL 1981,USA,4,,"Sacramento, CA (USA)",22 JUN 2017,1165,women_10000m,2017,https://worldathletics.org/athletes/athlete=14310164,toplist
24,31:33.33,,Yuka TAKASHIMA,12 MAY 1988,JPN,5,,"Palo Alto, CA (USA)",05 MAY 2017,1163,women_10000m,2017,https://worldathletics.org/athletes/athlete=14288055,toplist
25,31:35.88,,Kim CONLEY,14 MAR 1986,USA,6,,"Palo Alto, CA (USA)",05 MAY 2017,1160,women_10000m,2017,https://worldathletics.org/athletes/athlete=14307978,toplist
26,31:37.81,,Rose CHELIMO,12 JUL 1989,BRN,2,,Baku (AZE),20 MAY 2017,1159,women_10000m,2017,https://worldathletics.org/athletes/athlete=14436833,toplist
27,31:38.66,,Shitaye ESHETE,21 MAY 1990,BRN,12,,"Olympic Stadium, London (GBR)",05 AUG 2017,1158,women_10000m,2017,https://worldathletics.org/athletes/athlete=14383158,toplist
28,31:39.41,,Mizuki MATSUDA,31 MAY 1995,JPN,1,,Osaka (JPN),23 JUN 2017,1157,women_10000m,2017,https://worldathletics.org/athletes/athlete=14548272,toplist
29,31:40.48,,Mercyline CHELANGAT,17 DEC 1997,UGA,13,,"Olympic Stadium, London (GBR)",05 AUG 2017,1156,women_10000m,2017,https://worldathletics.org/athletes/athlete=14693567,toplist
30,31:41.10,,Madeleine HILLS,15 MAY 1987,AUS,7,,"Palo Alto, CA (USA)",05 MAY 2017,1156,women_10000m,2017,https://worldathletics.org/athletes/athlete=14271970,toplist
31,31:41.23,,Rosemary WANJIRU,09 DEC 1994,KEN,1,,Akita (JPN),20 MAY 2017,1156,women_10000m,2017,https://worldathletics.org/athletes/athlete=14483460,toplist
32,31:43.40,,Juliet CHEKWEL,25 MAY 1990,UGA,1,,Marina di Carrara (ITA),22 APR 2017,1154,women_10000m,2017,https://worldathletics.org/athletes/athlete=14940422,toplist
33,31:45.02,,Camille BUSCOMB,11 JUL 1990,NZL,9,,"Palo Alto, CA (USA)",05 MAY 2017,1152,women_10000m,2017,https://worldathletics.org/athletes/athlete=14292910,toplist
34,31:47.13,,Pauline KAMULU,30 DEC 1994,KEN,2,,Akita (JPN),20 MAY 2017,1150,women_10000m,2017,https://worldathletics.org/athletes/athlete=14577978,toplist
35,31:47.37,,Failuna MATANGA,28 OCT 1992,TAN,9,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1150,women_10000m,2017,https://worldathletics.org/athletes/athlete=14543640,toplist
36,31:48.81,,Miyuki UEHARA,22 NOV 1995,JPN,3,,Osaka (JPN),23 JUN 2017,1149,women_10000m,2017,https://worldathletics.org/athletes/athlete=14483458,toplist
37,31:49.01,,Mao ICHIYAMA,29 MAY 1997,JPN,10,,"Palo Alto, CA (USA)",05 MAY 2017,1149,women_10000m,2017,https://worldathletics.org/athletes/athlete=14695498,toplist
37,31:49.01,,Alia SAEED MOHAMMED,18 MAY 1991,UAE,3,,Baku (AZE),20 MAY 2017,1149,women_10000m,2017,https://worldathletics.org/athletes/athlete=14418938,toplist
39,31:54.62,,Natosha ROGERS,07 MAY 1991,USA,5,,"Sacramento, CA (USA)",22 JUN 2017,1144,women_10000m,2017,https://worldathletics.org/athletes/athlete=14413831,toplist
40,31:55.46,,Kaitlin GREGG GOODMAN,31 JAN 1987,USA,11,,"Palo Alto, CA (USA)",05 MAY 2017,1143,women_10000m,2017,https://worldathletics.org/athletes/athlete=14325756,toplist
41,31:55.47,,Natasha WODAK,17 DEC 1981,CAN,16,,"Olympic Stadium, London (GBR)",05 AUG 2017,1143,women_10000m,2017,https://worldathletics.org/athletes/athlete=14266948,toplist
42,31:57.23,,Darya MASLOVA,06 MAY 1995,KGZ,17,,"Olympic Stadium, London (GBR)",05 AUG 2017,1142,women_10000m,2017,https://worldathletics.org/athletes/athlete=14583875,toplist
43,31:57.42,,Sitora KHAMIDOVA,12 MAY 1989,UZB,18,,"Olympic Stadium, London (GBR)",05 AUG 2017,1141,women_10000m,2017,https://worldathletics.org/athletes/athlete=14325015,toplist
44,31:58.23,,Gebeyanesh AYELE,01 MAY 1995,ETH,10,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1141,women_10000m,2017,https://worldathletics.org/athletes/athlete=14672905,toplist
45,31:58.99,,Anna ROHRER,24 FEB 1997,USA,1f1,,"Palo Alto, CA (USA)",31 MAR 2017,1140,women_10000m,2017,https://worldathletics.org/athletes/athlete=14598546,toplist
46,31:59.80,,Yuka HORI,13 JUN 1996,JPN,5,,Osaka (JPN),23 JUN 2017,1139,women_10000m,2017,https://worldathletics.org/athletes/athlete=14548269,toplist
47,31:59.88,,Stephanie BRUCE,14 JAN 1984,USA,2f1,,"Palo Alto, CA (USA)",31 MAR 2017,1139,women_10000m,2017,https://worldathletics.org/athletes/athlete=14320297,toplist
48,31:59.94,,Kaori MORITA,19 SEP 1995,JPN,1,,Yamaguchi (JPN),09 DEC 2017,1139,women_10000m,2017,https://worldathletics.org/athletes/athlete=14521619,toplist
49,32:00.03,,Rachel CLIFF,01 APR 1988,CAN,20,,"Olympic Stadium, London (GBR)",05 AUG 2017,1139,women_10000m,2017,https://worldathletics.org/athletes/athlete=14268196,toplist
50,32:00.46,,Erin FINN,19 NOV 1994,USA,6,,"Sacramento, CA (USA)",22 JUN 2017,1139,women_10000m,2017,https://worldathletics.org/athletes/athlete=14462727,toplist
51,32:03.57,,Sara MOREIRA,17 OCT 1985,POR,1f1,,Minsk (BLR),10 JUN 2017,1136,women_10000m,2017,https://worldathletics.org/athletes/athlete=14294989,toplist
52,32:04.63,,Elizabeth POTTER,27 DEC 1991,GBR,1f1,,Parliament Hill (GBR),20 MAY 2017,1135,women_10000m,2017,https://worldathletics.org/athletes/athlete=14276095,toplist
53,32:05.99,,Chikako MORI,25 NOV 1992,JPN,2,,Yamaguchi (JPN),09 DEC 2017,1134,women_10000m,2017,https://worldathletics.org/athletes/athlete=14427119,toplist
54,32:06.22,,Doricah OBARE,10 JAN 1990,KEN,12,,"Palo Alto, CA (USA)",05 MAY 2017,1134,women_10000m,2017,https://worldathletics.org/athletes/athlete=14289389,toplist
55,32:07.11,,Anna MATSUDA,18 APR 1994,JPN,4,,Yamaguchi (JPN),09 DEC 2017,1133,women_10000m,2017,https://worldathletics.org/athletes/athlete=14616445,toplist
56,32:07.62,,Salomé ROCHA,25 APR 1990,POR,1,,Maia (POR),12 JUL 2017,1132,women_10000m,2017,https://worldathletics.org/athletes/athlete=14295060,toplist
57,32:08.46,,Riko MATSUZAKI,24 DEC 1992,JPN,5,,Yamaguchi (JPN),09 DEC 2017,1132,women_10000m,2017,https://worldathletics.org/athletes/athlete=14375867,toplist
58,32:09.89,,Allie KIEFFER,16 SEP 1987,USA,3,,"Portland, OR (USA)",10 JUN 2017,1130,women_10000m,2017,https://worldathletics.org/athletes/athlete=14464599,toplist
59,32:10.22,,Hanami SEKINE,26 FEB 1996,JPN,13,,"Palo Alto, CA (USA)",05 MAY 2017,1130,women_10000m,2017,https://worldathletics.org/athletes/athlete=14499981,toplist
60,32:10.59,,Eilish MCCOLGAN,25 NOV 1990,GBR,3f1,,"Palo Alto, CA (USA)",31 MAR 2017,1130,women_10000m,2017,https://worldathletics.org/athletes/athlete=14275729,toplist
61,32:10.6h,,Paskalia Chepkorir KIPKOECH,22 DEC 1988,KEN,2,,Nairobi (KEN),09 JUN 2017,1130,women_10000m,2017,https://worldathletics.org/athletes/athlete=14288917,toplist
62,32:11.67,,Trihas GEBRE,29 APR 1990,ESP,1,,Huelva (ESP),08 APR 2017,1129,women_10000m,2017,https://worldathletics.org/athletes/athlete=14259852,toplist
63,32:11.80,,Charlotte TAYLOR,17 JAN 1994,GBR,4f1,,"Palo Alto, CA (USA)",31 MAR 2017,1129,women_10000m,2017,https://worldathletics.org/athletes/athlete=14373073,toplist
64,32:13.73,,Volha MAZURONAK,14 APR 1989,BLR,2f1,,Minsk (BLR),10 JUN 2017,1127,women_10000m,2017,https://worldathletics.org/athletes/athlete=14269741,toplist
65,32:14.43,,Yelena SEDOVA,01 MAR 1990,RUS,1,,Zhukovskiy (RUS),01 JUL 2017,1126,women_10000m,2017,https://worldathletics.org/athletes/athlete=14941161,toplist
66,32:16.23,,Stephanie TWELL,17 AUG 1989,GBR,2f1,,Parliament Hill (GBR),20 MAY 2017,1125,women_10000m,2017,https://worldathletics.org/athletes/athlete=14276601,toplist
67,32:16.44,,Sakiho TSUTSUI,19 JAN 1996,JPN,2,,Kobe (JPN),23 APR 2017,1125,women_10000m,2017,https://worldathletics.org/athletes/athlete=14641812,toplist
68,32:16.78,,Kellyn TAYLOR,22 JUL 1986,USA,5f1,,"Palo Alto, CA (USA)",31 MAR 2017,1124,women_10000m,2017,https://worldathletics.org/athletes/athlete=14313751,toplist
69,32:17.29,,Harumi OKAMOTO,07 FEB 1998,JPN,6,,Yamaguchi (JPN),09 DEC 2017,1124,women_10000m,2017,https://worldathletics.org/athletes/athlete=14659421,toplist
70,32:18.93,,Ancuţa BOBOCEL,03 OCT 1987,ROU,2,,Maia (POR),12 JUL 2017,1122,women_10000m,2017,https://worldathletics.org/athletes/athlete=14295440,toplist
71,32:19.18,,Rina NABESHIMA,16 DEC 1993,JPN,3f2,,Osaka (JPN),22 SEP 2017,1122,women_10000m,2017,https://worldathletics.org/athletes/athlete=14520154,toplist
72,32:21.79,,Rie FUJITA,18 OCT 1994,JPN,7,,Yamaguchi (JPN),09 DEC 2017,1120,women_10000m,2017,https://worldathletics.org/athletes/athlete=14602919,toplist
73,32:22.51,,Elvin KIBET,04 FEB 1990,KEN,14,,"Palo Alto, CA (USA)",05 MAY 2017,1119,women_10000m,2017,https://worldathletics.org/athletes/athlete=14455302,toplist
74,32:23.95,,Sarah PAGANO,23 JUL 1991,USA,15,,"Palo Alto, CA (USA)",05 MAY 2017,1118,women_10000m,2017,https://worldathletics.org/athletes/athlete=14366375,toplist
75,32:24.61,,Yukari ABE,21 AUG 1989,JPN,4f2,,Osaka (JPN),22 SEP 2017,1117,women_10000m,2017,https://worldathletics.org/athletes/athlete=14608080,toplist
76,32:26.3h,,Joyciline JEPKOSGEI,28 DEC 1993,KEN,1,,Nairobi (KEN),11 MAY 2017,1116,women_10000m,2017,https://worldathletics.org/athletes/athlete=14704913,toplist
77,32:26.31,,Eloise WELLINGS,09 NOV 1982,AUS,22,,"Olympic Stadium, London (GBR)",05 AUG 2017,1116,women_10000m,2017,https://worldathletics.org/athletes/athlete=14271451,toplist
78,32:26.93,,Yuri NOZOE,03 MAY 1996,JPN,9,,Yamaguchi (JPN),09 DEC 2017,1115,women_10000m,2017,https://worldathletics.org/athletes/athlete=14547933,toplist
79,32:27.36,,Sayaka KUWAHARA,08 MAR 1993,JPN,1f1,,Kitami (JPN),09 JUL 2017,1115,women_10000m,2017,https://worldathletics.org/athletes/athlete=14580921,toplist
80,32:27.47,,Katrina WOOTTON,02 SEP 1985,GBR,3f1,,Parliament Hill (GBR),20 MAY 2017,1115,women_10000m,2017,https://worldathletics.org/athletes/athlete=14276808,toplist
81,32:27.58,,Natsumi MATSUSHITA,22 JAN 1995,JPN,10,,Yamaguchi (JPN),09 DEC 2017,1115,women_10000m,2017,https://worldathletics.org/athletes/athlete=14735098,toplist
82,32:27.88,,Sara Catarina RIBEIRO,31 MAY 1990,POR,3,,Huelva (ESP),08 APR 2017,1115,women_10000m,2017,https://worldathletics.org/athletes/athlete=14382299,toplist
83,32:28.05,,Liz COSTELLO,23 FEB 1988,USA,7,,"Sacramento, CA (USA)",22 JUN 2017,1114,women_10000m,2017,https://worldathletics.org/athletes/athlete=14308144,toplist
84,32:29.28,,Alice WRIGHT,03 NOV 1994,GBR,16,,"Palo Alto, CA (USA)",05 MAY 2017,1113,women_10000m,2017,https://worldathletics.org/athletes/athlete=14428090,toplist
85,32:29.78,,Misaki KATO,15 JUN 1991,JPN,5f2,,Osaka (JPN),22 SEP 2017,1113,women_10000m,2017,https://worldathletics.org/athletes/athlete=14334523,toplist
86,32:31.22,,Celia SULLOHERN,05 JUL 1992,AUS,1,,Melbourne (AUS),14 DEC 2017,1112,women_10000m,2017,https://worldathletics.org/athletes/athlete=14271234,toplist
87,32:34.65,,Misuzu NAKAHARA,29 NOV 1994,JPN,11,,Yamaguchi (JPN),09 DEC 2017,1109,women_10000m,2017,https://worldathletics.org/athletes/athlete=14462561,toplist
88,32:34.73,,Elaina BALOURIS,17 DEC 1991,USA,17,,"Palo Alto, CA (USA)",05 MAY 2017,1109,women_10000m,2017,https://worldathletics.org/athletes/athlete=14459404,toplist
89,32:34.97,,Kinsey MIDDLETON,22 NOV 1992,CAN,4,,"Portland, OR (USA)",10 JUN 2017,1108,women_10000m,2017,https://worldathletics.org/athletes/athlete=14431988,toplist
90,32:35.0h,,Sheila CHEPKIRUI,27 DEC 1990,KEN,2,,Nairobi (KEN),11 MAY 2017,1108,women_10000m,2017,https://worldathletics.org/athletes/athlete=14289156,toplist
91,32:35.06,,Jessica TRENGOVE,15 AUG 1987,AUS,2,,Melbourne (AUS),14 DEC 2017,1108,women_10000m,2017,https://worldathletics.org/athletes/athlete=14336656,toplist
92,32:35.33,,Ai INOUE,13 JAN 1990,JPN,7,,Osaka (JPN),23 JUN 2017,1108,women_10000m,2017,https://worldathletics.org/athletes/athlete=14425348,toplist
93,32:35.86,,Tatiele Roberta DE CARVALHO,22 NOV 1989,BRA,18,,"Palo Alto, CA (USA)",05 MAY 2017,1108,women_10000m,2017,https://worldathletics.org/athletes/athlete=14372364,toplist
93,32:35.86,,Risa YOKOE,12 OCT 1994,JPN,2f1,,Kitami (JPN),09 JUL 2017,1108,women_10000m,2017,https://worldathletics.org/athletes/athlete=14388954,toplist
95,32:35.93,,Ayano IKEMITSU,18 APR 1991,JPN,12,,Yamaguchi (JPN),09 DEC 2017,1108,women_10000m,2017,https://worldathletics.org/athletes/athlete=14527912,toplist
96,32:36.03,,Beverly RAMOS,24 AUG 1987,PUR,19,,"Palo Alto, CA (USA)",05 MAY 2017,1107,women_10000m,2017,https://worldathletics.org/athletes/athlete=14295338,toplist
97,32:36.14,,Misaki TANABE,31 AUG 1995,JPN,13,,Yamaguchi (JPN),09 DEC 2017,1107,women_10000m,2017,https://worldathletics.org/athletes/athlete=14499972,toplist
98,32:36.83,,Yuki MUNEHISA,15 DEC 1997,JPN,3f1,,Kitami (JPN),09 JUL 2017,1107,women_10000m,2017,https://worldathletics.org/athletes/athlete=14719678,toplist
99,32:37.21,,China TAKANO,30 OCT 1997,JPN,14,,Yamaguchi (JPN),09 DEC 2017,1106,women_10000m,2017,https://worldathletics.org/athletes/athlete=14755883,toplist
100,32:37.52,,Charlotte ARTER,18 JUN 1991,GBR,1,,Stretford (GBR),19 AUG 2017,1106,women_10000m,2017,https://worldathletics.org/athletes/athlete=14274402,toplist
1,30:41.85,,Pauline KAMULU,30 DEC 1994,KEN,1f1,,Fukagawa (JPN),11 JUL 2018,1209,women_10000m,2018,https://worldathletics.org/athletes/athlete=14577978,toplist
2,31:16.48,,Minami YAMANOUCHI,21 DEC 1992,JPN,1f2,,Yamaguchi (JPN),08 DEC 2018,1178,women_10000m,2018,https://worldathletics.org/athletes/athlete=14460635,toplist
3,31:17.28,,Grace Mbuthye KIMANZI,01 MAR 1992,KEN,2f2,,Yamaguchi (JPN),08 DEC 2018,1177,women_10000m,2018,https://worldathletics.org/athletes/athlete=14330100,toplist
4,31:28.20,,Harumi OKAMOTO,07 FEB 1998,JPN,3f2,,Yamaguchi (JPN),08 DEC 2018,1167,women_10000m,2018,https://worldathletics.org/athletes/athlete=14659421,toplist
5,31:28.81,,Rina NABESHIMA,16 DEC 1993,JPN,4f2,,Yamaguchi (JPN),08 DEC 2018,1167,women_10000m,2018,https://worldathletics.org/athletes/athlete=14520154,toplist
6,31:32.50,,Hitomi NIIYA,26 FEB 1988,JPN,1,,Melbourne (AUS),13 DEC 2018,1163,women_10000m,2018,https://worldathletics.org/athletes/athlete=14287407,toplist
7,31:33.03,,Lonah Chemtai SALPETER,12 DEC 1988,ISR,1f1,,London (GBR),19 MAY 2018,1163,women_10000m,2018,https://worldathletics.org/athletes/athlete=14523502,toplist
