Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
74.0,13.48,1.2,Sincere RHEA,13 APR 2001,USA,2h2,,"Paul Derr TF Facility, Raleigh, NC (USA)",12 MAY 2023,1162.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14783056,toplist
74.0,13.48,0.8,Jacob MCCORRY,20 NOV 1997,AUS,7,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1162.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14635855,toplist
74.0,13.48,0.9,Yusuke TAKAHASHI,05 JUL 1996,JPN,5,,"Prefectural Stadium, Fukui (JPN)",29 JUL 2023,1162.0,men_110h,2023,https://worldathletics.org/athletes/japan/yusuke-takahashi-14752702,toplist
77.0,13.49,0.1,Raphaël MOHAMED,02 FEB 1998,FRA,1h1,,"Stade Paul Rebeilleau, Poitiers (FRA)",04 JUN 2023,1160.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14656531,toplist
77.0,13.49,1.1,David KING,13 JUN 1994,GBR,3h2,,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1160.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14452959,toplist
77.0,13.49,0.1,Denner CORDEIRO,16 JUL 1998,BRA,1,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",07 JUL 2023,1160.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14657154,toplist
77.0,13.49,0.0,Damian CZYKIER,10 AUG 1992,POL,3h3,,"Nemzeti Atlétikai Központ, Budapest (HUN)",20 AUG 2023,1160.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14434325,toplist
81.0,13.5,1.2,Gratt REED,30 JUN 2000,USA,4,,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1158.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14715230,toplist
81.0,13.5,0.7,Stephen ELOJI,01 MAY 2000,NGR,1,,"Soccer Stadium - North Texas University, Denton, TX (USA)",14 MAY 2023,1158.0,men_110h,2023,https://worldathletics.org/athletes/nigeria/stephen-eloji-15009815,toplist
81.0,13.5,1.8,Rasheem BROWN,22 MAR 2000,CAY,8,,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023,1158.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14695515,toplist
84.0,13.51,0.9,Demaris WATERS,07 JUN 2004,USA,1,,"Veterans Memorial Stadium, Clovis, CA (USA)",13 MAY 2023,1156.0,men_110h,2023,https://worldathletics.org/athletes/united-states/demaris-waters-15025367,toplist
84.0,13.51,1.7,Johnny BRACKINS,29 JUL 2003,USA,4h2,,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023,1156.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14807813,toplist
84.0,13.51,-0.1,Ryo TOKUOKA,27 SEP 1999,JPN,2h1,,"Yanmar Stadium Nagai, Osaka (JPN)",03 JUN 2023,1156.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14815045,toplist
84.0,13.51,0.3,Lafranz CAMPBELL,19 OCT 1997,JAM,2f1,,"Marietta HS, Marietta, GA (USA)",17 JUN 2023,1156.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14574697,toplist
84.0,13.51,1.3,David YEFREMOV,15 JAN 1999,KAZ,1,,"Central Stadium, Almaty (KAZ)",02 JUL 2023,1156.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14738740,toplist
89.0,13.52,0.8,Saguirou BADAMASSI,28 NOV 2000,NIG,2,,"Stade Pierre de Coubertin, Montgeron (FRA)",05 JUL 2023,1155.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14913220,toplist
89.0,13.52,0.5,Timme KOSTER,12 DEC 2002,NED,4,,"Leppävaaran Stadion, Espoo (FIN)",15 JUL 2023,1155.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14829656,toplist
89.0,13.52,-0.1,Craig THORNE,03 JAN 2001,CAN,1h2,,"Estadio Nacional - La Sabana, San José (CRC)",22 JUL 2023,1155.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14809290,toplist
89.0,13.52,0.4,Anatoliy KISELYOV,05 APR 2002,RUS,1h2,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",06 AUG 2023,1155.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14935310,toplist
89.0,13.52,0.1,Gabriel CONSTANTINO,09 FEB 1995,BRA,2,,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",09 SEP 2023,1155.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14481684,toplist
94.0,13.53,0.2,Amine BOUANANI,17 OCT 1997,ALG,2f2,,"Estadio Vallehermoso, Madrid (ESP)",22 JUL 2023,1153.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14594972,toplist
94.0,13.53,0.4,John CABANG,27 AUG 2001,PHI,,,"Pista Parc Central, Torrent (ESP)",30 JUL 2023,1153.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14800386,toplist
94.0,13.53,0.3,Michael OBASUYI,12 AUG 1999,BEL,1,,"Sportcomplex Nenijto, Rotterdam (NED)",09 SEP 2023,1153.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14634367,toplist
97.0,13.54,2.0,Jesse HENDERSON,,USA,4,,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1151.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14807578,toplist
97.0,13.54,0.6,Ahmad YOUNG,19 MAY 2000,USA,1f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",22 APR 2023,1151.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14716335,toplist
97.0,13.54,1.6,Kyle GARLAND,28 MAY 2000,USA,1ce2,,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1151.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14716563,toplist
97.0,13.54,-0.6,Jakub SZYMAŃSKI,22 JUL 2002,POL,1,,"Stadion OSiR, Wloclawek (POL)",01 JUL 2023,1154.0,men_110h,2023,https://worldathletics.org/athletes/athlete=14799803,toplist
1.0,12.86,2.0,Grant HOLLOWAY,19 NOV 1997,USA,1,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1282.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14516985,toplist
2.0,12.93,2.0,Freddie CRITTENDEN,03 AUG 1994,USA,2,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1268.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14491556,toplist
3.0,12.96,2.0,Daniel ROBERTS,13 NOV 1997,USA,3,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1262.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14577558,toplist
4.0,13.03,2.0,Cordell TINCH,13 JUL 2000,USA,4,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1249.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14719972,toplist
5.0,13.05,0.6,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1245.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14840516,toplist
5.0,13.05,1.1,Rasheed BROADBELL,13 AUG 2000,JAM,2,,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1245.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14744395,toplist
7.0,13.07,1.2,Jamal BRITT,28 DEC 1998,USA,1h4,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1241.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14769264,toplist
7.0,13.07,0.2,Rachid MURATAKE,06 FEB 2002,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1241.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14854913,toplist
9.0,13.09,2.0,Ja'qualon SCOTT,02 AUG 2001,USA,5,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1237.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14850788,toplist
9.0,13.09,0.0,Enrique LLOPIS,15 OCT 2000,ESP,1,,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",30 JUN 2024,1237.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14711683,toplist
9.0,13.09,0.6,Orlando BENNETT,12 OCT 1999,JAM,1sf3,,"Stade de France, Paris (FRA)",07 AUG 2024,1237.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14739873,toplist
12.0,13.1,0.7,Dylan BEARD,15 SEP 1998,USA,1h1,,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1235.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14679485,toplist
12.0,13.1,1.6,Shunsuke IZUMIYA,26 JAN 2000,JPN,1f2,,"AGF Field, Tokyo (JPN)",21 JUL 2024,1235.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14815041,toplist
12.0,13.1,-0.3,Sasha ZHOYA,25 JUN 2002,FRA,2,,"Letzigrund, Zürich (SUI)",05 SEP 2024,1236.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14745474,toplist
15.0,13.12,0.8,Trey CUNNINGHAM,26 AUG 1998,USA,1,,"National Stadium, Kingston (JAM)",01 JUN 2024,1231.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14675757,toplist
16.0,13.15,2.0,Cameron MURRAY,12 DEC 1999,USA,6,,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1225.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14773077,toplist
17.0,13.18,0.4,Ja'Kobe THARP,30 SEP 2005,USA,1,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1219.0,men_110h,2024,https://worldathletics.org/athletes/united-states/jakobe-tharp-15129238,toplist
17.0,13.18,-0.3,Hansle PARCHMENT,17 JUN 1990,JAM,4,,"Letzigrund, Zürich (SUI)",05 SEP 2024,1220.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14325570,toplist
19.0,13.19,0.1,Darius LUFF,29 JAN 2001,USA,1,,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1218.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14807604,toplist
19.0,13.19,1.1,Michael DICKSON,25 JAN 1997,USA,2sf3,,"Hayward Field, Eugene, OR (USA)",27 JUN 2024,1218.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14622466,toplist
21.0,13.2,1.7,Michael OBASUYI,12 AUG 1999,BEL,1,,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1216.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14634367,toplist
22.0,13.22,-1.2,Zhuoyi XU,21 AUG 2003,CHN,1,,"Olympic Sports Center, Chongqing (CHN)",29 MAY 2024,1219.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14885102,toplist
22.0,13.22,0.4,Tyler MASON,15 NOV 1995,JAM,4,,"National Stadium, Kingston (JAM)",30 JUN 2024,1212.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14413634,toplist
22.0,13.22,0.4,Omar MCLEOD,25 APR 1994,JAM,4,,"National Stadium, Kingston (JAM)",30 JUN 2024,1212.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14435592,toplist
25.0,13.23,1.7,Andrew POZZI,15 MAY 1992,GBR,2,,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1210.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14375897,toplist
25.0,13.23,1.1,De'Vion WILSON,18 MAY 2000,USA,3sf3,,"Hayward Field, Eugene, OR (USA)",27 JUN 2024,1210.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14716437,toplist
27.0,13.24,1.7,Aurel MANGA,24 JUL 1992,FRA,3,,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1208.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14406594,toplist
28.0,13.25,1.1,Jakub SZYMAŃSKI,22 JUL 2002,POL,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",28 JUN 2024,1206.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14799803,toplist
28.0,13.25,0.3,Jason JOSEPH,11 OCT 1998,SUI,1h2,,"Stadion Deutweg, Winterthur (SUI)",29 JUN 2024,1206.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14680682,toplist
30.0,13.27,0.9,Damian CZYKIER,10 AUG 1992,POL,1,,"Stadion Zygmunta Szelesta, Warszawa (POL)",11 MAY 2024,1202.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14434325,toplist
30.0,13.27,1.7,Raphaël MOHAMED,02 FEB 1998,FRA,4,,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1202.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14656531,toplist
30.0,13.27,-0.7,Eduardo RODRIGUES,08 OCT 1995,BRA,1h1,,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",28 JUN 2024,1206.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14546452,toplist
30.0,13.27,0.4,Asier MARTÍNEZ,22 APR 2000,ESP,2,,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1202.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14734118,toplist
34.0,13.28,1.1,Myles HUNTER,16 AUG 1995,USA,4sf3,,"Hayward Field, Eugene, OR (USA)",27 JUN 2024,1200.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14601995,toplist
35.0,13.29,1.3,Weibo QIN,29 DEC 2002,CHN,2f1,,"Athletic Stadium, Tottori (JPN)",02 JUN 2024,1198.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14839800,toplist
35.0,13.29,0.4,Eric EDWARDS,03 JAN 2000,USA,4,,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1198.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14716336,toplist
35.0,13.29,0.1,Tatsuki ABE,03 AUG 2003,JPN,1,,"Sunrise Park, Saga (JPN)",15 OCT 2024,1198.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14955190,toplist
38.0,13.3,1.8,Jerome CAMPBELL,20 NOV 2002,JAM,2h1,,"John McDonnell Field, Fayetteville, AR (USA)",24 MAY 2024,1196.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14828425,toplist
39.0,13.31,0.2,Shunya TAKAYAMA,03 SEP 1994,JPN,2,,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1194.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14444465,toplist
39.0,13.31,0.0,Louis François MENDY,02 MAR 1999,SEN,1h2,,"Stade de France, Paris (FRA)",04 AUG 2024,1194.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14792617,toplist
39.0,13.31,-0.9,Artyom MAKARENKO,23 APR 1997,RUS,1,,"Kalininets Stadium, Yekaterinburg (RUS)",18 AUG 2024,1199.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14571820,toplist
42.0,13.32,0.6,Milan TRAJKOVIC,17 MAR 1992,CYP,3sf3,,"Stade de France, Paris (FRA)",07 AUG 2024,1193.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14480568,toplist
43.0,13.33,0.1,Malachi SNOW,,USA,4,,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1191.0,men_110h,2024,https://worldathletics.org/athletes/united-states/malachi-snow-15037082,toplist
43.0,13.33,0.3,Louis ROLLINS,30 SEP 1996,USA,4sf1,,"Hayward Field, Eugene, OR (USA)",27 JUN 2024,1191.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14606293,toplist
43.0,13.33,0.1,Taiga YOKOCHI,01 OCT 2000,JPN,2,,"Lemon Gas Stadium, Hiratsuka (JPN)",20 JUL 2024,1191.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14825116,toplist
46.0,13.34,-0.6,Antoine ANDREWS,12 APR 2003,BAH,1,,"T. Robinson Stadium, Nassau (BAH)",27 JUN 2024,1192.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14887963,toplist
47.0,13.35,1.0,Mark HEIDEN,14 AUG 2002,NED,1,,"Stadion Eggenberg, Graz (AUT)",12 MAY 2024,1187.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14799581,toplist
47.0,13.35,-1.2,Junxi LIU,11 DEC 2003,CHN,2,,"Olympic Sports Center, Chongqing (CHN)",29 MAY 2024,1194.0,men_110h,2024,https://worldathletics.org/athletes/pr-of-china/junxi-liu-14977766,toplist
47.0,13.35,0.3,Tade OJORA,14 OCT 1999,GBR,4h4,,"Stade de France, Paris (FRA)",04 AUG 2024,1187.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14720966,toplist
50.0,13.36,0.9,Manuel MORDI,15 AUG 2003,GER,1f1,,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1185.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14930161,toplist
51.0,13.37,0.6,John CABANG,27 AUG 2001,PHI,1,,"Philsport Track Oval, Pasig (PHI)",08 MAY 2024,1183.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14800386,toplist
51.0,13.37,1.8,Lafranz CAMPBELL,19 OCT 1997,JAM,3,,"National Stadium, Kingston (JAM)",11 MAY 2024,1183.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14574697,toplist
51.0,13.37,-0.4,Roger IRIBARNE,02 JAN 1996,CUB,1,,"Lantos Mihály Sportközpont, Budapest (HUN)",26 MAY 2024,1185.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14518167,toplist
51.0,13.37,0.2,Johnny BRACKINS,29 JUL 2003,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1183.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14807813,toplist
51.0,13.37,0.2,Matthew SOPHIA,17 DEC 2003,NED,2sf1,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1183.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14893613,toplist
51.0,13.37,-0.3,Jayden SMITH,29 MAY 2003,USA,3h2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1184.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14878057,toplist
51.0,13.37,-0.1,Erwann CINNA,26 SEP 2003,FRA,1,,"Stade Pierre Paul Bernard, Talence (FRA)",14 JUL 2024,1183.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14905523,toplist
58.0,13.38,1.2,Connor SCHULMAN,02 JUL 2001,USA,2h2,,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1181.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14837619,toplist
58.0,13.38,1.0,Phillip LEMONIOUS,12 DEC 1998,JAM,2pr6,,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1181.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14686407,toplist
58.0,13.38,1.4,Elie BACARI,14 OCT 2003,BEL,2,,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1181.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14924908,toplist
58.0,13.38,-0.1,Simon EHAMMER,07 FEB 2000,SUI,2,,"Stadion Deutweg, Winterthur (SUI)",29 JUN 2024,1181.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14730721,toplist
58.0,13.38,0.8,Shusei NOMOTO,25 OCT 1995,JPN,1f2,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",23 SEP 2024,1181.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14547896,toplist
63.0,13.39,0.1,Ryota FUJII,29 JUL 1996,JPN,3,,"Lemon Gas Stadium, Hiratsuka (JPN)",20 JUL 2024,1179.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14707881,toplist
64.0,13.4,1.2,Enzo DIESSL,06 JUN 2004,AUT,1f1,,"Leichtathletikarena, Eisenstadt (AUT)",22 MAY 2024,1177.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14915048,toplist
64.0,13.4,0.0,Jason HOLMES-WILLIAMSON,2004,USA,2h3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1177.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14938355,toplist
64.0,13.4,0.1,Ryota MACHI,30 APR 2001,JPN,4,,"Lemon Gas Stadium, Hiratsuka (JPN)",20 JUL 2024,1177.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14854952,toplist
67.0,13.41,0.7,Giovanni WEARING,19 MAY 2004,USA,2,,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1175.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14906749,toplist
67.0,13.41,1.0,Tejas Ashok SHIRSE,04 JUN 2002,IND,1,,"Harjun stadion, Jyväskylä (FIN)",22 MAY 2024,1175.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14873420,toplist
67.0,13.41,1.2,Jordani WOODLEY,12 NOV 2001,JAM,1pr1,,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1175.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14828421,toplist
67.0,13.41,1.3,Jaheim STERN,25 NOV 2002,JAM,2h1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1175.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14828423,toplist
67.0,13.41,1.8,Daniel HARROLD,14 NOV 2000,USA,5h3,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1175.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14836816,toplist
72.0,13.42,1.2,Joshua ZELLER,19 OCT 2000,GBR,2,,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1174.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14815467,toplist
72.0,13.42,1.5,Thiago Resende ORNELAS DOS SANTOS,30 APR 2004,BRA,2,,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",28 JUN 2024,1174.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14919802,toplist
72.0,13.42,0.3,Robert DUNNING,23 JUN 1997,USA,2h2,,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1174.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14596228,toplist
75.0,13.43,1.7,Paris WILLIAMS,19 AUG 1998,USA,2,,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1172.0,men_110h,2024,https://worldathletics.org/athletes/united-states/paris-williams-14663831,toplist
75.0,13.43,1.4,Elmo LAKKA,10 APR 1993,FIN,3,,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1172.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14409911,toplist
75.0,13.43,-0.1,Yuanjiang CHEN,27 JAN 2006,CHN,1sf2,,"Sports Center, Quzhou (CHN)",15 SEP 2024,1172.0,men_110h,2024,https://worldathletics.org/athletes/pr-of-china/yuanjiang-chen-15034337,toplist
78.0,13.44,1.8,Demaris WATERS,07 JUN 2004,USA,4h1,,"John McDonnell Field, Fayetteville, AR (USA)",24 MAY 2024,1170.0,men_110h,2024,https://worldathletics.org/athletes/united-states/demaris-waters-15025367,toplist
78.0,13.44,0.5,Tayleb WILLIS,18 MAR 2003,AUS,3,,"Foote Field, Edmonton (CAN)",13 JUN 2024,1170.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14879657,toplist
78.0,13.44,0.3,Vladimir VUKICEVIC,06 MAY 1991,NOR,2,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1170.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14364665,toplist
81.0,13.45,0.8,Shenglong ZHU,25 JAN 2000,CHN,7,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1168.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14805837,toplist
81.0,13.45,-0.4,Damian WARNER,04 NOV 1989,CAN,1ce4,,"Mösle-Stadium, Götzis (AUT)",19 MAY 2024,1170.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14173337,toplist
81.0,13.45,1.7,Amine BOUANANI,17 OCT 1997,ALG,5,,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1168.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14594972,toplist
81.0,13.45,0.1,Samuel BENNETT,02 FEB 2001,GBR,6,,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1168.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14738539,toplist
81.0,13.45,1.4,David KING,13 JUN 1994,GBR,4,,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1168.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14452959,toplist
81.0,13.45,0.3,Timme KOSTER,12 DEC 2002,NED,3,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1168.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14829656,toplist
81.0,13.45,0.4,Guoxing SHI,06 OCT 2000,CHN,1,,"Sports Center, Nanping (CHN)",17 JUL 2024,1168.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14819324,toplist
81.0,13.45,-1.1,Wilhem BELOCIAN,22 JUN 1995,FRA,2rr3,,"Stade de France, Paris (FRA)",06 AUG 2024,1174.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14462837,toplist
89.0,13.46,1.2,Romain LECOEUR,09 AUG 1997,FRA,3h2,,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1166.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14656532,toplist
89.0,13.46,0.2,Ahmad YOUNG,19 MAY 2000,USA,5sf1,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1166.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14716335,toplist
91.0,13.47,-0.6,Caleb DEAN,20 JUN 2001,USA,2pr2,,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1167.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14865900,toplist
91.0,13.47,-0.2,Odario PHILLIPS,20 APR 1997,JAM,3h3,,"National Stadium, Kingston (JAM)",29 JUN 2024,1165.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14685267,toplist
91.0,13.47,0.2,Shuhei ISHIKAWA,29 MAY 1995,JPN,6,,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1164.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14608097,toplist
91.0,13.47,1.1,Rafael PEREIRA,08 APR 1997,BRA,6h3,,"Stade de France, Paris (FRA)",04 AUG 2024,1164.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14662635,toplist
95.0,13.48,0.5,Craig THORNE,03 JAN 2001,CAN,4,,"Foote Field, Edmonton (CAN)",13 JUN 2024,1162.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14809290,toplist
96.0,13.49,0.7,Yohan CHAVERRA,21 MAR 1995,COL,1,,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",25 MAY 2024,1160.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14496094,toplist
96.0,13.49,-1.5,Martín SÁENZ DE SANTA MARÍA,17 JAN 2001,CHI,1,,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",16 JUN 2024,1169.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14813689,toplist
96.0,13.49,1.4,Rasheem BROWN,22 MAR 2000,CAY,2,,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1160.0,men_110h,2024,https://worldathletics.org/athletes/athlete=14695515,toplist
