Rank,Mark,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,wind,age,wind_legal
8278,49.5,Constantin PREIS,1998-05-16,GER,4f1,"Stadio Comunale, Bellinzona (SUI)",2021-09-14,1155,2021,men_400h,Men 400m Hurdles,,23.3,True
8278,49.5,Roshawn CLARKE,2004-07-01,JAM,1,"National Stadium, Kingston (JAM)",2022-04-08,1155,2022,men_400h,Men 400m Hurdles,,17.8,True
8278,49.5,Amere LATTIN,1997-07-12,USA,5f4,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2022-04-22,1155,2022,men_400h,Men 400m Hurdles,,24.8,True
8278,49.5,Julien BONVIN,1999-01-10,SUI,1f2,"Leichtathletikarena, Eisenstadt (AUT)",2022-06-02,1155,2022,men_400h,Men 400m Hurdles,,23.4,True
8278,49.5,Eric CRAY,1988-11-06,PHI,4f1,"Paavo Nurmen Stadion, Turku (FIN)",2022-06-14,1155,2022,men_400h,Men 400m Hurdles,,33.6,True
8278,49.5,Mario LAMBRUGHI,1992-02-05,ITA,6sf2,"Olympiastadion, München (GER)",2022-08-18,1155,2022,men_400h,Men 400m Hurdles,,30.5,True
8278,49.5,Jose Reynaldo BENCOSME DE LEON,1992-05-16,ITA,3sf3,"Olympiastadion, München (GER)",2022-08-18,1155,2022,men_400h,Men 400m Hurdles,,30.3,True
8278,49.5,Abdelmalik LAHOULOU,1992-05-07,ALG,4,"Paavo Nurmen Stadion, Turku (FIN)",2023-06-13,1155,2023,men_400h,Men 400m Hurdles,,31.1,True
8379,49.51,Charles BROCKMAN,1999-08-31,USA,2,"RV Christian Track, Manhattan, KS (USA)",2021-05-16,1154,2021,men_400h,Men 400m Hurdles,,21.7,True
8379,49.51,Malik JAMES-KING,1999-06-28,JAM,1f2,"Centro Sportivo G. Olmo-P. Ferro, Celle Ligure (ITA)",2021-07-22,1154,2021,men_400h,Men 400m Hurdles,,22.1,True
8379,49.51,Sokwakhana ZAZINI,2000-01-23,RSA,3h5,"National Stadium, Tokyo (JPN)",2021-07-30,1154,2021,men_400h,Men 400m Hurdles,,21.5,True
8379,49.51,Kazuki KUROKAWA,2001-06-17,JPN,2,"Prefectural Stadium, Kumagaya (JPN)",2021-09-19,1154,2021,men_400h,Men 400m Hurdles,,20.3,True
8379,49.51,Shawn ROWE,1992-12-07,JAM,6h4,"Hayward Field, Eugene, OR (USA)",2022-07-16,1154,2022,men_400h,Men 400m Hurdles,,29.6,True
8379,49.51,Ramsey ANGELA,1999-11-06,NED,2h2,"Olympiastadion, München (GER)",2022-08-17,1154,2022,men_400h,Men 400m Hurdles,,22.8,True
8379,49.51,Santhosh Kumar TAMILARASAN,1998-01-01,IND,1,Jalahalli (IND),2022-09-08,1154,2022,men_400h,Men 400m Hurdles,,24.7,True
8379,49.51,Dany BRAND,1996-02-23,SUI,3f2,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1154,2022,men_400h,Men 400m Hurdles,,26.6,True
8379,49.51,Takayuki KISHIMOTO,1990-05-06,JPN,1,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",2022-10-10,1154,2022,men_400h,Men 400m Hurdles,,32.4,True
8379,49.51,Santhosh Kumar TAMILARASAN,1998-01-01,IND,2,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",2023-05-18,1154,2023,men_400h,Men 400m Hurdles,,25.4,True
8379,49.51,Seamus DERBYSHIRE,2000-01-27,GBR,3f1,"Stadion Śląski, Chorzów (POL)",2023-06-24,1154,2023,men_400h,Men 400m Hurdles,,23.4,True
8486,49.52,Hiromu YAMAUCHI,1999-08-24,JPN,1h1,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-25,1154,2021,men_400h,Men 400m Hurdles,,21.8,True
8486,49.52,Carl BENGTSTRÖM,2000-01-13,SWE,1,"Ryavallen, Borås (SWE)",2021-08-29,1154,2021,men_400h,Men 400m Hurdles,,21.6,True
8486,49.52,Rayon CAMPBELL,2003-06-05,JAM,1,"National Stadium, Kingston (JAM)",2022-03-13,1154,2022,men_400h,Men 400m Hurdles,,18.8,True
8486,49.52,Isaiah LEVINGSTON,1998-08-24,USA,1sf1,"Hayward Field, Eugene, OR (USA)",2022-06-08,1154,2022,men_400h,Men 400m Hurdles,,23.8,True
8486,49.52,Quivell JORDAN-BACOT,1999-08-08,USA,3sf2,"Hayward Field, Eugene, OR (USA)",2022-06-08,1154,2022,men_400h,Men 400m Hurdles,,22.8,True
8486,49.52,Quivell JORDAN-BACOT,1999-08-08,USA,5,"Hayward Field, Eugene, OR (USA)",2022-06-10,1154,2022,men_400h,Men 400m Hurdles,,22.8,True
8486,49.52,Julien WATRIN,1992-06-27,BEL,3sf1,"Hayward Field, Eugene, OR (USA)",2022-07-17,1154,2022,men_400h,Men 400m Hurdles,,30.1,True
8486,49.52,Carl BENGTSTRÖM,2000-01-13,SWE,4sf3,"Olympiastadion, München (GER)",2022-08-18,1154,2022,men_400h,Men 400m Hurdles,,22.6,True
8486,49.52,Tatsuhiro YAMAMOTO,1997-04-23,JPN,2f3,"Denka Big Swan Stadium, Niigata (JPN)",2022-10-02,1154,2022,men_400h,Men 400m Hurdles,,25.4,True
8486,49.52,Trevor BASSITT,1998-02-26,USA,5,"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,1154,2023,men_400h,Men 400m Hurdles,,25.2,True
8486,49.52,Haruto DEGUCHI,2001-09-23,JPN,3h1,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-02,1154,2023,men_400h,Men 400m Hurdles,,21.7,True
8486,49.52,Daiki OGAWA,2003-04-17,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-03,1154,2023,men_400h,Men 400m Hurdles,,20.1,True
8486,49.52,Thomas BARR,1992-07-24,IRL,5,"FBK Stadium, Hengelo (NED)",2023-06-04,1154,2023,men_400h,Men 400m Hurdles,,30.9,True
8486,49.52,Santhosh Kumar TAMILARASAN,1998-01-01,IND,2,"Kalinga Stadium, Bhubaneshwar (IND)",2023-06-19,1154,2023,men_400h,Men 400m Hurdles,,25.5,True
8610,49.53,Johnny DUTCH,1989-01-20,USA,2f1,"Irwin Belk Track, Greensboro, NC (USA)",2021-05-16,1153,2021,men_400h,Men 400m Hurdles,,32.3,True
8610,49.53,Jesús David DELGADO,1999-06-17,ESP,4,"Estadio Iberoamericano, Huelva (ESP)",2021-06-03,1153,2021,men_400h,Men 400m Hurdles,,22.0,True
8610,49.53,Shawn ROWE,1992-12-07,JAM,2f1,"Ansin Sports Complex, Miramar, FL (USA)",2021-06-05,1153,2021,men_400h,Men 400m Hurdles,,28.5,True
8610,49.53,Jonathan HARVEY,,USA,6sf2,"Hayward Field, Eugene, OR (USA)",2021-06-25,1153,2021,men_400h,Men 400m Hurdles,,,True
8610,49.53,Ramsey ANGELA,1999-11-06,NED,6,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1153,2021,men_400h,Men 400m Hurdles,,21.8,True
8610,49.53,James SMITH,2000-05-22,USA,4,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-25,1153,2022,men_400h,Men 400m Hurdles,,21.8,True
8610,49.53,James SMITH,2000-05-22,USA,2,"Cushing Stadium, College Station, TX (USA)",2022-04-02,1153,2022,men_400h,Men 400m Hurdles,,21.9,True
8610,49.53,Abdelmalik LAHOULOU,1992-05-07,ALG,1f1,"Cregger Track, Columbia, SC (USA)",2022-04-23,1153,2022,men_400h,Men 400m Hurdles,,30.0,True
8610,49.53,Malik METIVIER,1998-10-09,CAN,3,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-15,1153,2022,men_400h,Men 400m Hurdles,,23.6,True
8610,49.53,Thomas BARR,1992-07-24,IRL,3,"Centro Sportivo Fontanassa, Savona (ITA)",2022-05-18,1153,2022,men_400h,Men 400m Hurdles,,29.8,True
8610,49.53,Jesús David DELGADO,1999-06-17,ESP,2,"Estadio Iberoamericano, Huelva (ESP)",2022-05-25,1153,2022,men_400h,Men 400m Hurdles,,22.9,True
8610,49.53,Seamus DERBYSHIRE,2000-01-27,GBR,1,"Stadion Juliska, Praha (CZE)",2022-06-06,1153,2022,men_400h,Men 400m Hurdles,,22.4,True
8610,49.53,Ming-Yang PENG,1998-06-10,TPE,1,"Banqiao Stadium, New Taipei City (TPE)",2023-05-28,1153,2023,men_400h,Men 400m Hurdles,,25.0,True
8728,49.54,Quincy DOWNING,1993-01-16,USA,1,"Stadion Juliska, Praha (CZE)",2021-06-07,1153,2021,men_400h,Men 400m Hurdles,,28.4,True
8728,49.54,Charles BROCKMAN,1999-08-31,USA,7sf2,"Hayward Field, Eugene, OR (USA)",2021-06-25,1153,2021,men_400h,Men 400m Hurdles,,21.8,True
8728,49.54,James SMITH,2000-05-22,USA,3h2,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1153,2022,men_400h,Men 400m Hurdles,,22.0,True
8728,49.54,David KENDZIERA,1994-09-09,USA,3,"Marietta, GA (USA)",2022-07-02,1153,2022,men_400h,Men 400m Hurdles,,27.8,True
8728,49.54,Jose Reynaldo BENCOSME DE LEON,1992-05-16,ITA,3,"Stadio Quercia, Rovereto (ITA)",2022-08-30,1153,2022,men_400h,Men 400m Hurdles,,30.3,True
8728,49.54,Sokwakhana ZAZINI,2000-01-23,RSA,1,"Germiston Stadium, Johannesburg (RSA)",2023-04-19,1153,2023,men_400h,Men 400m Hurdles,,23.2,True
8728,49.54,Kaito TSUTSUE,1998-07-02,JPN,1f2,"Yanmar Stadium Nagai, Osaka (JPN)",2023-05-07,1153,2023,men_400h,Men 400m Hurdles,,24.8,True
8843,49.55,Sergio FERNÁNDEZ,1993-04-01,ESP,1,"Polideportivo Juan de la Cierva, Getafe (ESP)",2021-06-26,1152,2021,men_400h,Men 400m Hurdles,,28.2,True
8843,49.55,Nick SMIDT,1997-05-12,NED,4h5,"National Stadium, Tokyo (JPN)",2021-07-30,1152,2021,men_400h,Men 400m Hurdles,,24.2,True
8843,49.55,Alastair CHALMERS,2000-03-31,GBR,3f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2021-08-14,1152,2021,men_400h,Men 400m Hurdles,,21.4,True
8843,49.55,Mikael Antonio DE JESUS,1997-08-19,BRA,3,"Estadio Iberoamericano, Huelva (ESP)",2022-05-25,1152,2022,men_400h,Men 400m Hurdles,,24.8,True
8843,49.55,Jose Reynaldo BENCOSME DE LEON,1992-05-16,ITA,1h1,"Stade Complexe Olympique, Oran (ALG)",2022-06-30,1152,2022,men_400h,Men 400m Hurdles,,30.1,True
8843,49.55,Constantin PREIS,1998-05-16,GER,5sf3,"Olympiastadion, München (GER)",2022-08-18,1152,2022,men_400h,Men 400m Hurdles,,24.3,True
8843,49.55,Mahdi PIRJAHAN,1999-09-23,IRI,1,Tehran (IRI),2022-09-12,1152,2022,men_400h,Men 400m Hurdles,,23.0,True
8843,49.55,Constantin PREIS,1998-05-16,GER,3f1,"Universitätsstadion Am Biopark, Regensburg (GER)",2023-06-03,1152,2023,men_400h,Men 400m Hurdles,,25.0,True
8843,49.55,Ramsey ANGELA,1999-11-06,NED,1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2023-06-17,1152,2023,men_400h,Men 400m Hurdles,,23.6,True
8843,49.55,Roxroy CATO,1988-01-05,JAM,1,"Alumni Stadium, Guelph (CAN)",2023-06-21,1152,2023,men_400h,Men 400m Hurdles,,35.5,True
8958,49.56,Alison DOS SANTOS,2000-06-03,BRA,1,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-04-10,1152,2021,men_400h,Men 400m Hurdles,,20.9,True
8958,49.56,Mohamed Amine TOUATI,1998-09-09,TUN,1,"Nevin Yanıt Atletizm Pisti, Mersin (TUR)",2021-05-02,1152,2021,men_400h,Men 400m Hurdles,,22.6,True
8958,49.56,Wilfried HAPPIO,1998-09-22,FRA,1,"Stade des Grands Pêchers, Montreuil (FRA)",2021-06-01,1152,2021,men_400h,Men 400m Hurdles,,22.7,True
8958,49.56,Alessandro SIBILIO,1999-04-27,ITA,4,"FBK Stadium, Hengelo (NED)",2021-06-06,1152,2021,men_400h,Men 400m Hurdles,,22.1,True
8958,49.56,Julien BONVIN,1999-01-10,SUI,5,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1152,2021,men_400h,Men 400m Hurdles,,22.5,True
8958,49.56,William SPENCER,,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-01,1152,2022,men_400h,Men 400m Hurdles,,,True
8958,49.56,Malik METIVIER,1998-10-09,CAN,2f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-04-30,1152,2022,men_400h,Men 400m Hurdles,,23.6,True
8958,49.56,Ludvy VAILLANT,1995-03-15,FRA,4,"Estadio Iberoamericano, Huelva (ESP)",2022-05-25,1152,2022,men_400h,Men 400m Hurdles,,27.2,True
8958,49.56,Dries VAN NIEUWENHOVE,1998-04-09,BEL,1,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",2022-06-26,1152,2022,men_400h,Men 400m Hurdles,,24.2,True
8958,49.56,Nick SMIDT,1997-05-12,NED,5sf3,"Hayward Field, Eugene, OR (USA)",2022-07-17,1152,2022,men_400h,Men 400m Hurdles,,25.2,True
8958,49.56,Joshua ABUAKU,1996-07-07,GER,1,"Lohrheidestadion, Wattenscheid, Bochum (GER)",2022-08-06,1152,2022,men_400h,Men 400m Hurdles,,26.1,True
8958,49.56,Matej BALUCH,2000-10-16,SVK,3f1,"Stadion Śląski, Chorzów (POL)",2023-06-21,1152,2023,men_400h,Men 400m Hurdles,,22.7,True
8958,49.56,Julien WATRIN,1992-06-27,BEL,4f1,"Stadion Śląski, Chorzów (POL)",2023-06-24,1152,2023,men_400h,Men 400m Hurdles,,31.0,True
9087,49.57,Ashraf Hussen OSMAN,2001-12-02,QAT,1,Istanbul (TUR),2021-06-23,1151,2021,men_400h,Men 400m Hurdles,,19.6,True
9087,49.57,Shawn ROWE,1992-12-07,JAM,2h1,"National Stadium, Kingston (JAM)",2021-06-24,1151,2021,men_400h,Men 400m Hurdles,,28.5,True
9087,49.57,Luke CAMPBELL,1994-11-22,GER,5,"Olympiastadion, Berlin (GER)",2021-09-12,1151,2021,men_400h,Men 400m Hurdles,,26.8,True
9087,49.57,Carl BENGTSTRÖM,2000-01-13,SWE,1f1,"Sollentunavallen, Sollentuna (SWE)",2022-06-12,1151,2022,men_400h,Men 400m Hurdles,,22.4,True
9087,49.57,Santhosh Kumar TAMILARASAN,1998-01-01,IND,1,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",2022-10-19,1151,2022,men_400h,Men 400m Hurdles,,24.8,True
9087,49.57,Cass ELLIOTT,2000-04-17,USA,2h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1151,2023,men_400h,Men 400m Hurdles,,23.1,True
9087,49.57,Craig SADDLER,,USA,3sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1151,2023,men_400h,Men 400m Hurdles,,,True
9187,49.58,Malik METIVIER,1998-10-09,CAN,3,"Cushing Stadium, College Station, TX (USA)",2021-05-15,1151,2021,men_400h,Men 400m Hurdles,,22.6,True
9187,49.58,Ashraf Hussen OSMAN,2001-12-02,QAT,1,"Suhaim bin Hamad Stadium, Doha (QAT)",2021-05-28,1151,2021,men_400h,Men 400m Hurdles,,19.5,True
9187,49.58,Luke CAMPBELL,1994-11-22,GER,1,"Lantos Mihály Sportközpont, Budapest (HUN)",2021-08-24,1151,2021,men_400h,Men 400m Hurdles,,26.8,True
9187,49.58,Jaheel HYDE,1997-02-02,JAM,1h2,"National Stadium, Kingston (JAM)",2022-06-23,1151,2022,men_400h,Men 400m Hurdles,,25.4,True
9187,49.58,David KENDZIERA,1994-09-09,USA,5sf1,"Hayward Field, Eugene, OR (USA)",2022-06-25,1151,2022,men_400h,Men 400m Hurdles,,27.8,True
9187,49.58,Abdelmalik LAHOULOU,1992-05-07,ALG,2h1,"Hayward Field, Eugene, OR (USA)",2022-07-16,1151,2022,men_400h,Men 400m Hurdles,,30.2,True
9187,49.58,Julien WATRIN,1992-06-27,BEL,4,"Sports Park Mladost, Zagreb (CRO)",2022-09-11,1151,2022,men_400h,Men 400m Hurdles,,30.2,True
9187,49.58,Hiroya KAWAGOE,1997-09-21,JPN,1h1,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",2022-10-09,1151,2022,men_400h,Men 400m Hurdles,,25.0,True
9187,49.58,David KENDZIERA,1994-09-09,USA,1f1,"Marietta HS, Marietta, GA (USA)",2023-06-17,1151,2023,men_400h,Men 400m Hurdles,,28.8,True
9304,49.59,Charles BROCKMAN,1999-08-31,USA,1sf1,"Hayward Field, Eugene, OR (USA)",2021-06-09,1150,2021,men_400h,Men 400m Hurdles,,21.8,True
9304,49.59,Takatoshi ABE,1991-11-12,JPN,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-25,1150,2021,men_400h,Men 400m Hurdles,,29.6,True
9304,49.59,Vít MÜLLER,1996-08-31,CZE,5h5,"National Stadium, Tokyo (JPN)",2021-07-30,1150,2021,men_400h,Men 400m Hurdles,,24.9,True
9304,49.59,Corde LONG,,USA,3,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1150,2022,men_400h,Men 400m Hurdles,,,True
9304,49.59,Caleb CAVANAUGH,2001-03-31,USA,1h1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-27,1150,2022,men_400h,Men 400m Hurdles,,21.2,True
9304,49.59,Chieh CHEN,1992-05-08,TPE,1h2,New Taipei City (TPE),2022-05-29,1150,2022,men_400h,Men 400m Hurdles,,30.1,True
9304,49.59,Jose Reynaldo BENCOSME DE LEON,1992-05-16,ITA,2,"Stadio Guidobaldi, Rieti (ITA)",2022-06-26,1150,2022,men_400h,Men 400m Hurdles,,30.1,True
9304,49.59,İsmail NEZIR,2003-01-22,TUR,2h1,"Stade Complexe Olympique, Oran (ALG)",2022-06-30,1150,2022,men_400h,Men 400m Hurdles,,19.4,True
9304,49.59,Yasmani COPELLO,1987-04-15,TUR,1,"Atıcılar Atletizm Sahası, Bursa (TUR)",2022-08-26,1150,2022,men_400h,Men 400m Hurdles,,35.4,True
9304,49.59,Ezekiel NATHANIEL,2003-06-20,NGR,2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-03-31,1150,2023,men_400h,Men 400m Hurdles,,19.8,True
9304,49.59,Wiseman Were MUKHOBE,1997-10-13,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2023-05-13,1150,2023,men_400h,Men 400m Hurdles,,25.6,True
9304,49.59,Zhiyu XIE,2000-03-24,CHN,1,"Jiangjin Stadium, Chongqing (CHN)",2023-06-04,1150,2023,men_400h,Men 400m Hurdles,,23.2,True
9413,49.6,Kemar MOWATT,1995-03-12,JAM,1,"Spec Towns Track, Athens, GA (USA)",2021-04-30,1150,2021,men_400h,Men 400m Hurdles,,26.1,True
9413,49.6,Shawn ROWE,1992-12-07,JAM,2,"National Stadium, Kingston (JAM)",2021-06-25,1150,2021,men_400h,Men 400m Hurdles,,28.5,True
9413,49.6,Colten YARDLEY,,USA,4h2,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1150,2022,men_400h,Men 400m Hurdles,,,True
9413,49.6,Marvin WILLIAMS,1996-06-13,JAM,4,"Marietta, GA (USA)",2022-07-02,1150,2022,men_400h,Men 400m Hurdles,,26.1,True
9413,49.6,Wilfried HAPPIO,1998-09-22,FRA,3h2,"Hayward Field, Eugene, OR (USA)",2022-07-16,1150,2022,men_400h,Men 400m Hurdles,,23.8,True
9413,49.6,Jaheel HYDE,1997-02-02,JAM,1h2,"Alexander Stadium, Birmingham (GBR)",2022-08-02,1150,2022,men_400h,Men 400m Hurdles,,25.5,True
9413,49.6,Victor COROLLER,1997-01-29,FRA,4,"Stadio Quercia, Rovereto (ITA)",2022-08-30,1150,2022,men_400h,Men 400m Hurdles,,25.6,True
9413,49.6,Rasheeme GRIFFITH,2000-05-03,BAR,2f2,"Percy Beard Track, Gainesville, FL (USA)",2023-04-14,1150,2023,men_400h,Men 400m Hurdles,,22.9,True
9413,49.6,Daiki OGAWA,2003-04-17,JPN,1,"Gion Stadium, Sagamihara (JPN)",2023-05-14,1150,2023,men_400h,Men 400m Hurdles,,20.1,True
9540,49.61,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,1149,2021,men_400h,Men 400m Hurdles,,20.2,True
9540,49.61,Chris MCALISTER,1995-12-03,GBR,1,"Leppävaaran Stadion, Espoo (FIN)",2021-06-10,1149,2021,men_400h,Men 400m Hurdles,,25.5,True
9540,49.61,Kemar MOWATT,1995-03-12,JAM,3,"National Stadium, Kingston (JAM)",2021-06-25,1149,2021,men_400h,Men 400m Hurdles,,26.3,True
9540,49.61,Juander SANTOS,1995-05-07,DOM,1f2,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",2022-06-25,1149,2022,men_400h,Men 400m Hurdles,,27.1,True
9540,49.61,Bienvenu SAWADOGO,1995-12-31,BUR,1f1,"Parc de La Colombiere, Epinal (FRA)",2022-07-24,1149,2022,men_400h,Men 400m Hurdles,,26.6,True
9540,49.61,Vít MÜLLER,1996-08-31,CZE,1,Cheb (CZE),2022-09-04,1149,2022,men_400h,Men 400m Hurdles,,26.0,True
9540,49.61,Shinnosuke YAMASHINA,2001-12-02,JPN,1,"Memorial Park Stadium, Amagasaki (JPN)",2023-04-04,1149,2023,men_400h,Men 400m Hurdles,,21.3,True
9540,49.61,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,5f1,"Percy Beard Track, Gainesville, FL (USA)",2023-04-14,1149,2023,men_400h,Men 400m Hurdles,,22.2,True
9540,49.61,Takayuki KISHIMOTO,1990-05-06,JPN,3f3,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2023-05-03,1149,2023,men_400h,Men 400m Hurdles,,33.0,True
9540,49.61,Dany BRAND,1996-02-23,SUI,6f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1149,2023,men_400h,Men 400m Hurdles,,27.3,True
9648,49.62,Alessandro SIBILIO,1999-04-27,ITA,2f1,"Mestský Stadion, Ostrava (CZE)",2021-05-19,1149,2021,men_400h,Men 400m Hurdles,,22.1,True
9648,49.62,Denis NOVOSELTSEV,2003-09-19,ANA,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-22,1149,2021,men_400h,Men 400m Hurdles,,17.9,True
9648,49.62,Vít MÜLLER,1996-08-31,CZE,1f1,"Stadion Juliska, Praha (CZE)",2021-08-22,1149,2021,men_400h,Men 400m Hurdles,,25.0,True
9648,49.62,Jacob PAUL,1995-02-06,GBR,2f3,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-06-11,1149,2022,men_400h,Men 400m Hurdles,,27.3,True
9648,49.62,Seamus DERBYSHIRE,2000-01-27,GBR,3f3,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-06-11,1149,2022,men_400h,Men 400m Hurdles,,22.4,True
9648,49.62,Ramsey ANGELA,1999-11-06,NED,2h5,"Hayward Field, Eugene, OR (USA)",2022-07-16,1149,2022,men_400h,Men 400m Hurdles,,22.7,True
9648,49.62,Roshawn CLARKE,2004-07-01,JAM,3,"Pascual Guerrero Stadium, Cali (COL)",2022-08-05,1149,2022,men_400h,Men 400m Hurdles,,18.1,True
9648,49.62,Kemorena TISANG,1995-04-25,BOT,2,"Germiston Stadium, Johannesburg (RSA)",2023-04-19,1149,2023,men_400h,Men 400m Hurdles,,28.0,True
9775,49.63,Le Roux HAMMAN,1992-01-06,RSA,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-05-29,1148,2021,men_400h,Men 400m Hurdles,,29.4,True
9775,49.63,Joshua ABUAKU,1996-07-07,GER,1f3,"Sportanlage am Weinweg, Regensburg (GER)",2021-06-20,1148,2021,men_400h,Men 400m Hurdles,,25.0,True
9775,49.63,Nick SMIDT,1997-05-12,NED,2,"Atletiekbaan Breda, Breda (NED)",2021-06-26,1148,2021,men_400h,Men 400m Hurdles,,24.1,True
9775,49.63,Quivell JORDAN-BACOT,1999-08-08,USA,1f1,"Franklin Field, Philadelphia, PA (USA)",2022-04-28,1148,2022,men_400h,Men 400m Hurdles,,22.7,True
9775,49.63,James SMITH,2000-05-22,USA,1h3,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-12,1148,2022,men_400h,Men 400m Hurdles,,22.0,True
9775,49.63,Gerald DRUMMOND,1994-09-05,CRC,4,"Estadio Luguelín Santos, Bayaguana (DOM)",2022-05-14,1148,2022,men_400h,Men 400m Hurdles,,27.7,True
9775,49.63,Rivaldo LEACOCK,1998-09-01,BAR,2h1,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1148,2022,men_400h,Men 400m Hurdles,,23.7,True
9775,49.63,Vít MÜLLER,1996-08-31,CZE,2,"Stadion Juliska, Praha (CZE)",2022-06-06,1148,2022,men_400h,Men 400m Hurdles,,25.8,True
9775,49.63,Constantin PREIS,1998-05-16,GER,1h4,"Olympiastadion, München (GER)",2022-08-17,1148,2022,men_400h,Men 400m Hurdles,,24.3,True
9775,49.63,Seamus DERBYSHIRE,2000-01-27,GBR,4sf1,"Olympiastadion, München (GER)",2022-08-18,1148,2022,men_400h,Men 400m Hurdles,,22.6,True
9775,49.63,Vladimir LYSENKO,1998-06-10,RUS,3,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",2022-08-27,1148,2022,men_400h,Men 400m Hurdles,,24.2,True
9775,49.63,Ramsey ANGELA,1999-11-06,NED,5,"Stadio Quercia, Rovereto (ITA)",2022-08-30,1148,2022,men_400h,Men 400m Hurdles,,22.8,True
9775,49.63,Julien BONVIN,1999-01-10,SUI,7,"Letzigrund, Zürich (SUI)",2022-09-08,1148,2022,men_400h,Men 400m Hurdles,,23.7,True
9775,49.63,Julien BONVIN,1999-01-10,SUI,4f2,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1148,2022,men_400h,Men 400m Hurdles,,23.7,True
9775,49.63,Sabelo DHLAMINI,1995-01-17,RSA,1f2,"Mangaung Athletics Stadium, Bloemfontein (RSA)",2023-05-05,1148,2023,men_400h,Men 400m Hurdles,,28.3,True
9775,49.63,Pablo Andres IBAÑEZ GUEVARA,1998-10-28,ESA,6,"FBK Stadium, Hengelo (NED)",2023-06-04,1148,2023,men_400h,Men 400m Hurdles,,24.6,True
9901,49.64,Takafumi IWASAKI,1997-12-08,JPN,5,"National Stadium, Tokyo (JPN)",2021-05-09,1148,2021,men_400h,Men 400m Hurdles,,23.4,True
9901,49.64,Nick SMIDT,1997-05-12,NED,3,"Paavo Nurmen Stadion, Turku (FIN)",2021-06-07,1148,2021,men_400h,Men 400m Hurdles,,24.1,True
9901,49.64,Jonathan HARVEY,,USA,7,"Hayward Field, Eugene, OR (USA)",2021-06-11,1148,2021,men_400h,Men 400m Hurdles,,,True
9901,49.64,Aldrich BAILEY JR,1994-02-06,USA,4,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1148,2021,men_400h,Men 400m Hurdles,,27.4,True
9901,49.64,Ezekiel NATHANIEL,2003-06-20,NGR,3h1,"Hayward Field, Eugene, OR (USA)",2022-07-16,1148,2022,men_400h,Men 400m Hurdles,,19.1,True
9901,49.64,Carl BENGTSTRÖM,2000-01-13,SWE,3h5,"Hayward Field, Eugene, OR (USA)",2022-07-16,1148,2022,men_400h,Men 400m Hurdles,,22.5,True
